100000.0Hz. wait=60periods[x,theta, xnoise,fint,tc,sin+,sin-,v+,v-]
-3.702162e-06,1.468916e+02,7.553794e-05,1.000000e+05,0,3,1,2
1.162369e-06,8.030843e+01,1.719061e-04,1.000000e+05,1,4,2,3
-1.004213e-05,1.364943e+02,2.315222e-04,1.000000e+05,2,5,3,4
-3.629015e-06,1.355128e+02,3.446645e-04,1.000000e+05,3,6,4,5
-7.380666e-06,9.949464e+01,3.992997e-04,1.000000e+05,4,7,5,6
-3.764394e-06,1.400586e+02,4.900856e-04,1.000000e+05,5,8,6,7
2.424518e-07,8.800043e+01,5.430794e-04,1.000000e+05,6,9,7,8
-1.771942e-06,1.032094e+02,5.869544e-04,1.000000e+05,7,10,8,9
-3.614007e-06,1.356681e+02,6.245105e-04,1.000000e+05,8,11,9,10
4.412729e-07,8.653809e+01,6.589901e-04,1.000000e+05,9,12,10,11
3.830138e-07,8.701340e+01,6.819433e-04,1.000000e+05,10,13,11,12
-2.401048e-06,1.506692e+02,7.164184e-04,1.000000e+05,11,14,12,13
-2.556796e-06,1.549375e+02,7.280066e-04,1.000000e+05,12,15,13,14
-2.450971e-06,1.415362e+02,7.350487e-04,1.000000e+05,13,16,14,15
-1.131654e-05,-1.595592e+02,7.495521e-04,1.000000e+05,14,17,15,16
-2.700003e-06,1.501001e+02,7.503667e-04,1.000000e+05,15,18,16,17
1.022504e-06,8.370525e+01,7.422045e-04,1.000000e+05,16,19,17,18
-2.716316e-06,1.362485e+02,7.287140e-04,1.000000e+05,17,20,18,19
-1.718227e-03,1.616875e+02,6.950412e-04,1.000000e+05,18,21,19,20
-2.876415e-06,1.430433e+02,6.643453e-04,1.000000e+05,19,22,20,21
-1.193025e-06,1.079684e+02,6.367692e-04,1.000000e+05,20,23,21,22
4.715805e-07,8.706342e+01,6.142616e-04,1.000000e+05,21,24,22,23
-3.419240e-06,1.564343e+02,5.884828e-04,1.000000e+05,22,25,23,24
-3.365951e-06,1.568551e+02,5.654469e-04,1.000000e+05,23,26,24,25
-3.483791e-06,1.559184e+02,5.235678e-04,1.000000e+05,24,27,25,26
-1.550365e-05,-1.106479e+02,5.237824e-04,1.000000e+05,25,28,26,27
-3.146401e-06,1.589917e+02,5.138713e-04,1.000000e+05,26,29,27,28
3.703388e-06,5.547093e+01,5.122858e-04,1.000000e+05,27,30,28,29
-3.229774e-06,1.576983e+02,5.064544e-04,1.000000e+05,28,31,29,30
-3.291448e-06,1.539097e+02,5.116997e-04,1.000000e+05,29,0,30,31
-8.586629e-07,1.012996e+02,5.128589e-04,1.000000e+05,30,1,31,0
-3.586731e-06,1.517216e+02,5.211285e-04,1.000000e+05,31,2,0,1
