sin+,sin-,v_high,v_low,voltage
2,3,5,4,-3.812080e-08
0,5,1,4,-4.563610e-07
5,4,1,3,-1.413381e-06
4,2,1,0,-3.265964e-06
5,2,1,3,-6.544603e-06
1,0,4,3,-1.883746e-05
0,2,6,5,-2.757632e-05
4,6,5,2,-3.498362e-05
5,0,4,6,-6.389753e-05
0,6,1,5,-1.095405e-04
