sin+,sin-,v_high,v_low,voltage
3,4,5,0,4.746748e-07
5,6,4,2,2.279203e-07
0,5,2,1,4.761819e-06
2,4,6,5,2.106264e-05
6,3,5,0,2.614071e-05
5,2,6,4,7.026936e-05
3,5,6,1,1.084325e-04
2,6,4,0,1.310635e-04
1,3,4,0,1.410507e-04
5,2,1,4,1.303571e-04
