300000.0Hz. wait=60periods[x, theta,  xnoise, fint, tc, positions[:,0], positions[:,1], positions[:,2] ,positions[:,3]
-3.051514e-07,9.678972e+01,4.796249e-04,3.000000e+05,0,3,1,2
-8.740909e-07,1.135030e+02,4.698156e-04,3.000000e+05,1,4,2,3
-1.039862e-06,1.171037e+02,4.624903e-04,3.000000e+05,2,5,3,4
-2.404176e-05,1.386734e+02,4.526653e-04,3.000000e+05,3,6,4,5
-8.217190e-07,1.088889e+02,4.419075e-04,3.000000e+05,4,7,5,6
3.243568e-07,8.147261e+01,4.327460e-04,3.000000e+05,5,8,6,7
-8.319296e-07,1.116527e+02,4.260345e-04,3.000000e+05,6,9,7,8
-1.163103e-06,1.145035e+02,4.235928e-04,3.000000e+05,7,10,8,9
-2.292640e-06,9.801779e+01,4.107738e-04,3.000000e+05,8,11,9,10
-7.783377e-07,1.116799e+02,3.910566e-04,3.000000e+05,9,12,10,11
-8.958452e-07,1.196410e+02,3.685179e-04,3.000000e+05,10,13,11,12
2.700250e-07,8.298006e+01,3.672540e-04,3.000000e+05,11,14,12,13
-9.075392e-07,1.200301e+02,3.763121e-04,3.000000e+05,12,15,13,14
-1.118690e-06,1.311450e+02,3.937145e-04,3.000000e+05,13,16,14,15
-9.468540e-07,1.218517e+02,4.059699e-04,3.000000e+05,14,17,15,16
5.195552e-08,8.876598e+01,4.026321e-04,3.000000e+05,15,18,16,17
-1.744612e-06,1.404656e+02,4.047083e-04,3.000000e+05,16,19,17,18
-1.766155e-06,1.426626e+02,3.945493e-04,3.000000e+05,17,20,18,19
-1.728746e-06,1.378490e+02,3.969073e-04,3.000000e+05,18,21,19,20
-2.526809e-07,9.523486e+01,3.844099e-04,3.000000e+05,19,22,20,21
-1.555097e-06,1.414780e+02,3.825609e-04,3.000000e+05,20,23,21,22
-1.819851e-06,1.452655e+02,3.795105e-04,3.000000e+05,21,24,22,23
-1.669609e-06,1.400062e+02,3.751601e-04,3.000000e+05,22,25,23,24
-4.589193e-08,9.084598e+01,3.700065e-04,3.000000e+05,23,26,24,25
-1.545194e-06,1.349832e+02,3.630366e-04,3.000000e+05,24,27,25,26
-1.715444e-06,1.360807e+02,3.336351e-04,3.000000e+05,25,28,26,27
-5.552945e-07,1.004777e+02,3.310973e-04,3.000000e+05,26,29,27,28
-1.644252e-06,1.429842e+02,3.171821e-04,3.000000e+05,27,30,28,29
-1.343003e-03,1.441229e+02,3.205634e-04,3.000000e+05,28,31,29,30
-2.243738e-06,1.424455e+02,3.254453e-04,3.000000e+05,29,0,30,31
-2.013124e-06,1.384081e+02,3.272906e-04,3.000000e+05,30,1,31,0
-1.649858e-06,1.313517e+02,3.276101e-04,3.000000e+05,31,2,0,1
