sin+,sin-,v_high,v_low,voltage
8,24,20,4,8.571252e-04
8,24,21,5,1.182751e-03
8,24,22,6,1.763283e-03
8,24,23,7,2.860239e-03
8,24,25,9,3.129016e-03
8,24,26,10,2.236091e-03
8,24,27,11,1.640939e-03
8,24,28,12,1.185316e-03
8,24,29,13,9.554668e-04
8,24,30,14,6.941302e-04
8,24,31,15,4.012746e-04
8,24,0,16,9.174713e-05
8,24,1,17,-1.903678e-04
8,24,2,18,-4.274053e-04
8,24,3,19,-5.883020e-04
8,24,4,20,-8.583239e-04
8,24,5,21,-1.181235e-03
8,24,6,22,-1.764733e-03
8,24,7,23,-2.863055e-03
8,24,9,25,-3.129052e-03
8,24,10,26,-2.236834e-03
8,24,11,27,-1.638957e-03
8,24,12,28,-1.187113e-03
8,24,13,29,-9.531283e-04
8,24,14,30,-6.961809e-04
8,24,15,31,-4.005382e-04
9,25,16,0,-4.082914e-04
9,25,17,1,-1.744786e-04
9,25,18,2,5.103372e-05
9,25,19,3,2.103740e-04
9,25,20,4,4.104784e-04
9,25,21,5,6.559792e-04
9,25,22,6,1.062491e-03
9,25,23,7,1.744964e-03
9,25,24,8,2.931321e-03
9,25,26,10,3.392987e-03
9,25,27,11,2.644808e-03
9,25,28,12,1.863901e-03
9,25,29,13,1.500807e-03
9,25,30,14,1.156599e-03
9,25,31,15,8.017998e-04
9,25,0,16,4.661696e-04
9,25,1,17,1.741819e-04
9,25,2,18,-4.892731e-05
9,25,3,19,-1.847563e-04
9,25,4,20,-4.108280e-04
9,25,5,21,-6.611093e-04
9,25,6,22,-1.065953e-03
9,25,7,23,-1.748154e-03
9,25,8,24,-2.947011e-03
9,25,10,26,-3.405345e-03
9,25,11,27,-2.653174e-03
9,25,12,28,-1.869036e-03
9,25,13,29,-1.509697e-03
9,25,14,30,-1.162161e-03
9,25,15,31,-8.039191e-04
10,26,16,0,-7.402471e-04
10,26,17,1,-4.796357e-04
10,26,18,2,-2.476257e-04
10,26,19,3,-1.039165e-04
10,26,20,4,9.166959e-05
10,26,21,5,3.088808e-04
10,26,22,6,6.410946e-04
10,26,23,7,1.147293e-03
10,26,24,8,1.923392e-03
10,26,25,9,3.238620e-03
10,26,27,11,3.931463e-03
10,26,28,12,2.754187e-03
10,26,29,13,2.140878e-03
10,26,30,14,1.643556e-03
10,26,31,15,1.185777e-03
10,26,0,16,7.950836e-04
10,26,1,17,4.755799e-04
10,26,2,18,2.465030e-04
10,26,3,19,1.029050e-04
10,26,4,20,-9.597871e-05
10,26,5,21,-3.328786e-04
10,26,6,22,-6.431357e-04
10,26,7,23,-1.150513e-03
10,26,8,24,-1.935182e-03
10,26,9,25,-3.239802e-03
10,26,11,27,-3.932958e-03
10,26,12,28,-2.757075e-03
10,26,13,29,-2.130136e-03
10,26,14,30,-1.643001e-03
10,26,15,31,-1.189662e-03
11,27,16,0,-1.002278e-03
11,27,17,1,-6.946698e-04
11,27,18,2,-4.533063e-04
11,27,19,3,-3.089486e-04
11,27,20,4,-1.152426e-04
11,27,21,5,9.093553e-05
11,27,22,6,3.970727e-04
11,27,23,7,8.287160e-04
11,27,24,8,1.429529e-03
11,27,25,9,2.337075e-03
11,27,26,10,3.780148e-03
11,27,28,12,3.578051e-03
11,27,29,13,2.812509e-03
11,27,30,14,2.090013e-03
11,27,31,15,1.543791e-03
11,27,0,16,1.083698e-03
11,27,1,17,7.042328e-04
11,27,2,18,4.489367e-04
11,27,3,19,3.045644e-04
11,27,4,20,1.099992e-04
11,27,5,21,-9.577294e-05
11,27,6,22,-3.985975e-04
11,27,7,23,-8.160429e-04
11,27,8,24,-1.438509e-03
11,27,9,25,-2.343324e-03
11,27,10,26,-3.786143e-03
11,27,12,28,-3.590463e-03
11,27,13,29,-2.786491e-03
11,27,14,30,-2.092707e-03
11,27,15,31,-1.508260e-03
12,28,16,0,-1.269584e-03
12,28,17,1,-9.300779e-04
12,28,18,2,-6.660494e-04
12,28,19,3,-5.119143e-04
12,28,20,4,-3.180348e-04
12,28,21,5,-1.172275e-04
12,28,22,6,1.660340e-04
12,28,23,7,5.461670e-04
12,28,24,8,1.029327e-03
12,28,25,9,1.633701e-03
12,28,26,10,2.397960e-03
12,28,27,11,3.353226e-03
12,28,29,13,3.628403e-03
12,28,30,14,2.690530e-03
12,28,31,15,1.890823e-03
12,28,0,16,1.325554e-03
12,28,1,17,9.289758e-04
12,28,2,18,6.653694e-04
12,28,3,19,5.102010e-04
12,28,4,20,3.149942e-04
12,28,5,21,1.154148e-04
12,28,6,22,-1.698599e-04
12,28,7,23,-5.469659e-04
12,28,8,24,-1.031656e-03
12,28,9,25,-1.636592e-03
12,28,10,26,-2.400498e-03
12,28,11,27,-3.355338e-03
12,28,13,29,-3.631489e-03
12,28,14,30,-2.693613e-03
12,28,15,31,-1.892242e-03
13,29,16,0,-1.478900e-03
13,29,17,1,-1.081222e-03
13,29,18,2,-8.067540e-04
13,29,19,3,-6.484379e-04
13,29,20,4,-4.502554e-04
13,29,21,5,-2.454752e-04
13,29,22,6,3.594363e-05
13,29,23,7,4.119379e-04
13,29,24,8,8.438407e-04
13,29,25,9,1.365336e-03
13,29,26,10,1.945536e-03
13,29,27,11,2.580913e-03
13,29,28,12,3.502519e-03
13,29,30,14,3.019353e-03
13,29,31,15,2.166406e-03
13,29,0,16,1.512445e-03
13,29,1,17,1.079656e-03
13,29,2,18,7.854938e-04
13,29,3,19,6.453856e-04
13,29,4,20,4.466198e-04
13,29,5,21,2.434073e-04
13,29,6,22,-3.916286e-05
13,29,7,23,-4.044965e-04
13,29,8,24,-8.475991e-04
13,29,9,25,-1.361364e-03
13,29,10,26,-1.958206e-03
13,29,11,27,-2.586676e-03
13,29,12,28,-3.508828e-03
13,29,14,30,-2.989971e-03
13,29,15,31,-2.153956e-03
14,30,16,0,-1.829588e-03
14,30,17,1,-1.386825e-03
14,30,18,2,-1.068907e-03
14,30,19,3,-8.973296e-04
14,30,20,4,-6.825431e-04
14,30,21,5,-4.667388e-04
14,30,22,6,-1.804433e-04
14,30,23,7,1.751032e-04
14,30,24,8,5.850038e-04
14,30,25,9,1.028860e-03
14,30,26,10,1.484891e-03
14,30,27,11,1.905517e-03
14,30,28,12,2.428470e-03
14,30,29,13,2.843326e-03
14,30,31,15,2.611460e-03
14,30,0,16,1.911531e-03
14,30,1,17,1.389749e-03
14,30,2,18,1.066698e-03
14,30,3,19,8.942900e-04
14,30,4,20,6.792521e-04
14,30,5,21,4.629788e-04
14,30,6,22,1.776267e-04
14,30,7,23,-1.770022e-04
14,30,8,24,-5.859513e-04
14,30,9,25,-1.029620e-03
14,30,10,26,-1.488548e-03
14,30,11,27,-1.906677e-03
14,30,12,28,-2.429828e-03
14,30,13,29,-2.846758e-03
14,30,15,31,-2.615202e-03
15,31,16,0,-2.476204e-03
15,31,17,1,-1.881611e-03
15,31,18,2,-1.484608e-03
15,31,19,3,-1.274457e-03
15,31,20,4,-1.033202e-03
15,31,21,5,-7.797183e-04
15,31,22,6,-4.704027e-04
15,31,23,7,-1.031624e-04
15,31,24,8,2.574162e-04
15,31,25,9,6.750035e-04
15,31,26,10,1.052079e-03
15,31,27,11,1.364010e-03
15,31,28,12,1.698896e-03
15,31,29,13,1.960542e-03
15,31,30,14,2.467696e-03
15,31,0,16,2.467667e-03
15,31,1,17,1.892052e-03
15,31,2,18,1.479026e-03
15,31,3,19,1.288477e-03
15,31,4,20,1.015028e-03
15,31,5,21,7.671160e-04
15,31,6,22,4.627215e-04
15,31,7,23,1.103558e-04
15,31,8,24,-2.873637e-04
15,31,9,25,-6.785137e-04
15,31,10,26,-1.055395e-03
15,31,11,27,-1.384630e-03
15,31,12,28,-1.712396e-03
15,31,13,29,-1.964859e-03
15,31,14,30,-2.482687e-03
16,0,17,1,-2.561530e-03
16,0,18,2,-2.095479e-03
16,0,19,3,-1.809360e-03
16,0,20,4,-1.472258e-03
16,0,21,5,-1.165693e-03
16,0,22,6,-8.066357e-04
16,0,23,7,-4.154193e-04
16,0,24,8,-2.253011e-05
16,0,25,9,3.500400e-04
16,0,26,10,6.767272e-04
16,0,27,11,9.353423e-04
16,0,28,12,1.192723e-03
16,0,29,13,1.386628e-03
16,0,30,14,1.726446e-03
16,0,31,15,2.347419e-03
16,0,1,17,2.535332e-03
16,0,2,18,2.091662e-03
16,0,3,19,1.806461e-03
16,0,4,20,1.470831e-03
16,0,5,21,1.148225e-03
16,0,6,22,8.017891e-04
16,0,7,23,4.135629e-04
16,0,8,24,1.894403e-05
16,0,9,25,-3.531212e-04
16,0,10,26,-6.813564e-04
16,0,11,27,-9.338103e-04
16,0,12,28,-1.197810e-03
16,0,13,29,-1.383839e-03
16,0,14,30,-1.727887e-03
16,0,15,31,-2.348176e-03
17,1,16,0,-2.540790e-03
17,1,18,2,-2.860876e-03
17,1,19,3,-2.502954e-03
17,1,20,4,-2.061007e-03
17,1,21,5,-1.633644e-03
17,1,22,6,-1.183431e-03
17,1,23,7,-7.212487e-04
17,1,24,8,-3.108299e-04
17,1,25,9,5.779726e-05
17,1,26,10,3.793871e-04
17,1,27,11,6.249979e-04
17,1,28,12,7.587788e-04
17,1,29,13,9.840615e-04
17,1,30,14,1.255749e-03
17,1,31,15,1.709409e-03
17,1,0,16,2.434761e-03
17,1,2,18,2.828656e-03
17,1,3,19,2.577832e-03
17,1,4,20,2.066677e-03
17,1,5,21,1.632685e-03
17,1,6,22,1.175915e-03
17,1,7,23,7.428828e-04
17,1,8,24,3.180462e-04
17,1,9,25,-7.021643e-05
17,1,10,26,-3.810234e-04
17,1,11,27,-6.227053e-04
17,1,12,28,-8.355160e-04
17,1,13,29,-9.195649e-04
17,1,14,30,-1.259357e-03
17,1,15,31,-1.707450e-03
18,2,16,0,-1.997931e-03
18,2,17,1,-2.737121e-03
18,2,19,3,-3.532316e-03
18,2,20,4,-2.829902e-03
18,2,21,5,-2.166070e-03
18,2,22,6,-1.546553e-03
18,2,23,7,-1.013466e-03
18,2,24,8,-5.546067e-04
18,2,25,9,-1.759352e-04
18,2,26,10,1.265400e-04
18,2,27,11,3.007101e-04
18,2,28,12,5.325383e-04
18,2,29,13,7.264277e-04
18,2,30,14,9.716401e-04
18,2,31,15,1.326391e-03
18,2,0,16,1.903440e-03
18,2,1,17,2.838388e-03
18,2,3,19,3.506986e-03
18,2,4,20,2.825161e-03
18,2,5,21,2.163178e-03
18,2,6,22,1.551628e-03
18,2,7,23,1.004803e-03
18,2,8,24,5.366708e-04
18,2,9,25,1.659566e-04
18,2,10,26,-1.627373e-04
18,2,11,27,-3.939891e-04
18,2,12,28,-5.939024e-04
18,2,13,29,-7.630224e-04
18,2,14,30,-9.871303e-04
18,2,15,31,-1.341916e-03
19,3,16,0,-1.716019e-03
19,3,17,1,-2.397413e-03
19,3,18,2,-3.478748e-03
19,3,20,4,-3.527717e-03
19,3,21,5,-2.684260e-03
19,3,22,6,-1.872190e-03
19,3,23,7,-1.218494e-03
19,3,24,8,-6.970484e-04
19,3,25,9,-2.840495e-04
19,3,26,10,3.011013e-05
19,3,27,11,2.483507e-04
19,3,28,12,4.527128e-04
19,3,29,13,5.989255e-04
19,3,30,14,8.283663e-04
19,3,31,15,1.174902e-03
19,3,0,16,1.680648e-03
19,3,1,17,2.393027e-03
19,3,2,18,3.477594e-03
19,3,4,20,3.525455e-03
19,3,5,21,2.681176e-03
19,3,6,22,1.870113e-03
19,3,7,23,1.215664e-03
19,3,8,24,6.935633e-04
19,3,9,25,2.815090e-04
19,3,10,26,-3.221826e-05
19,3,11,27,-2.499084e-04
19,3,12,28,-4.540704e-04
19,3,13,29,-6.018485e-04
19,3,14,30,-8.307032e-04
19,3,15,31,-1.177737e-03
20,4,16,0,-1.382039e-03
20,4,17,1,-1.885523e-03
20,4,18,2,-2.565280e-03
20,4,19,3,-3.380009e-03
20,4,21,5,-3.944571e-03
20,4,22,6,-2.728389e-03
20,4,23,7,-1.709803e-03
20,4,24,8,-1.016137e-03
20,4,25,9,-5.264229e-04
20,4,26,10,-1.842814e-04
20,4,27,11,4.177988e-05
20,4,28,12,2.447100e-04
20,4,29,13,3.888005e-04
20,4,30,14,6.028198e-04
20,4,31,15,9.290584e-04
20,4,0,16,1.341898e-03
20,4,1,17,1.881947e-03
20,4,2,18,2.560811e-03
20,4,3,19,3.374478e-03
20,4,5,21,3.942824e-03
20,4,6,22,2.724450e-03
20,4,7,23,1.705155e-03
20,4,8,24,1.012678e-03
20,4,9,25,5.247209e-04
20,4,10,26,1.807736e-04
20,4,11,27,-4.545242e-05
20,4,12,28,-2.510331e-04
20,4,13,29,-3.858599e-04
20,4,14,30,-6.067643e-04
20,4,15,31,-9.215268e-04
21,5,16,0,-1.089781e-03
21,5,17,1,-1.492144e-03
21,5,18,2,-1.974260e-03
21,5,19,3,-2.450064e-03
21,5,20,4,-3.797232e-03
21,5,22,6,-3.539092e-03
21,5,23,7,-2.293750e-03
21,5,24,8,-1.382586e-03
21,5,25,9,-7.945632e-04
21,5,26,10,-4.079094e-04
21,5,27,11,-1.672781e-04
21,5,28,12,4.425877e-05
21,5,29,13,1.884327e-04
21,5,30,14,3.928455e-04
21,5,31,15,6.809926e-04
21,5,0,16,1.047174e-03
21,5,1,17,1.487298e-03
21,5,2,18,1.971292e-03
21,5,3,19,2.447529e-03
21,5,4,20,3.793604e-03
21,5,6,22,3.535905e-03
21,5,7,23,2.289477e-03
21,5,8,24,1.376894e-03
21,5,9,25,7.890873e-04
21,5,10,26,4.069775e-04
21,5,11,27,1.656707e-04
21,5,12,28,-4.841322e-05
21,5,13,29,-1.900210e-04
21,5,14,30,-3.963146e-04
21,5,15,31,-6.835780e-04
22,6,16,0,-7.412932e-04
22,6,17,1,-1.043834e-03
22,6,18,2,-1.397265e-03
22,6,19,3,-1.683365e-03
22,6,20,4,-2.374142e-03
22,6,21,5,-3.308009e-03
22,6,23,7,-3.197318e-03
22,6,24,8,-2.070396e-03
22,6,25,9,-1.261861e-03
22,6,26,10,-7.762180e-04
22,6,27,11,-4.930528e-04
22,6,28,12,-2.589814e-04
22,6,29,13,-1.103817e-04
22,6,30,14,8.880587e-05
22,6,31,15,3.753837e-04
22,6,0,16,7.021050e-04
22,6,1,17,1.054511e-03
22,6,2,18,1.392374e-03
22,6,3,19,1.688081e-03
22,6,4,20,2.370667e-03
22,6,5,21,3.303830e-03
22,6,7,23,3.193274e-03
22,6,8,24,2.065864e-03
22,6,9,25,1.263197e-03
22,6,10,26,7.735097e-04
22,6,11,27,4.894426e-04
22,6,12,28,2.546867e-04
22,6,13,29,1.108956e-04
22,6,14,30,-9.759085e-05
22,6,15,31,-3.685097e-04
23,7,16,0,-3.685673e-04
23,7,17,1,-6.085905e-04
23,7,18,2,-8.777372e-04
23,7,19,3,-1.069089e-03
23,7,20,4,-1.477720e-03
23,7,21,5,-1.985700e-03
23,7,22,6,-2.982889e-03
23,7,24,8,-3.061361e-03
23,7,25,9,-2.055080e-03
23,7,26,10,-1.350294e-03
23,7,27,11,-9.666109e-04
23,7,28,12,-6.646366e-04
23,7,29,13,-5.007486e-04
23,7,30,14,-2.746901e-04
23,7,31,15,-5.846098e-06
23,7,0,16,2.973531e-04
23,7,1,17,5.975220e-04
23,7,2,18,8.727111e-04
23,7,3,19,1.080169e-03
23,7,4,20,1.473969e-03
23,7,5,21,1.980660e-03
23,7,6,22,2.981569e-03
23,7,8,24,3.056901e-03
23,7,9,25,2.048906e-03
23,7,10,26,1.344488e-03
23,7,11,27,9.599440e-04
23,7,12,28,6.600948e-04
23,7,13,29,5.060380e-04
23,7,14,30,2.724720e-04
23,7,15,31,-1.402859e-06
24,8,16,0,3.095313e-05
24,8,17,1,-1.943685e-04
24,8,18,2,-4.251193e-04
24,8,19,3,-5.878387e-04
24,8,20,4,-8.589535e-04
24,8,21,5,-1.184316e-03
24,8,22,6,-1.764370e-03
24,8,23,7,-2.859038e-03
24,8,25,9,-3.129592e-03
24,8,26,10,-2.239355e-03
24,8,27,11,-1.630720e-03
24,8,28,12,-1.186898e-03
24,8,29,13,-9.568704e-04
24,8,30,14,-6.978764e-04
24,8,31,15,-4.039374e-04
24,8,0,16,-9.712746e-05
24,8,1,17,1.908759e-04
24,8,2,18,4.238753e-04
24,8,3,19,5.850755e-04
24,8,4,20,8.547003e-04
24,8,5,21,1.180453e-03
24,8,6,22,1.763495e-03
24,8,7,23,2.860137e-03
24,8,9,25,3.125354e-03
24,8,10,26,2.235151e-03
24,8,11,27,1.636335e-03
24,8,12,28,1.183076e-03
24,8,13,29,9.520457e-04
24,8,14,30,6.937650e-04
24,8,15,31,3.980453e-04
25,9,16,0,4.054834e-04
25,9,17,1,1.716070e-04
25,9,18,2,-5.081526e-05
25,9,19,3,-1.969272e-04
25,9,20,4,-4.112490e-04
25,9,21,5,-6.582139e-04
25,9,22,6,-1.064907e-03
25,9,23,7,-1.748988e-03
25,9,24,8,-2.948919e-03
25,9,26,10,-3.406708e-03
25,9,27,11,-2.642765e-03
25,9,28,12,-1.868721e-03
25,9,29,13,-1.509360e-03
25,9,30,14,-1.163463e-03
25,9,31,15,-7.938530e-04
25,9,0,16,-4.659623e-04
25,9,1,17,-1.786481e-04
25,9,2,18,4.057709e-05
25,9,3,19,1.925775e-04
25,9,4,20,4.081998e-04
25,9,5,21,6.561966e-04
25,9,6,22,1.061655e-03
25,9,7,23,1.746728e-03
25,9,8,24,2.949388e-03
25,9,10,26,3.413517e-03
25,9,11,27,2.641173e-03
25,9,12,28,1.863079e-03
25,9,13,29,1.527023e-03
25,9,14,30,1.161960e-03
25,9,15,31,8.027775e-04
26,10,16,0,7.361376e-04
26,10,17,1,4.743366e-04
26,10,18,2,2.469316e-04
26,10,19,3,1.071970e-04
26,10,20,4,-9.535905e-05
26,10,21,5,-3.116125e-04
26,10,22,6,-6.438988e-04
26,10,23,7,-1.150915e-03
26,10,24,8,-1.936572e-03
26,10,25,9,-3.243502e-03
26,10,27,11,-3.933696e-03
26,10,28,12,-2.760496e-03
26,10,29,13,-2.146943e-03
26,10,30,14,-1.645663e-03
26,10,31,15,-1.190133e-03
26,10,0,16,-7.993099e-04
26,10,1,17,-4.728041e-04
26,10,2,18,-2.483875e-04
26,10,3,19,-1.025100e-04
26,10,4,20,9.224644e-05
26,10,5,21,3.076539e-04
26,10,6,22,6.392404e-04
26,10,7,23,1.148256e-03
26,10,8,24,1.937341e-03
26,10,9,25,3.238424e-03
26,10,11,27,3.928882e-03
26,10,12,28,2.754864e-03
26,10,13,29,2.144424e-03
26,10,14,30,1.640789e-03
26,10,15,31,1.185084e-03
27,11,16,0,9.965870e-04
27,11,17,1,6.951232e-04
27,11,18,2,4.513022e-04
27,11,19,3,3.060389e-04
27,11,20,4,1.131539e-04
27,11,21,5,-9.495827e-05
27,11,22,6,-3.990358e-04
27,11,23,7,-8.291230e-04
27,11,24,8,-1.440737e-03
27,11,25,9,-2.340132e-03
27,11,26,10,-3.787331e-03
27,11,28,12,-3.586324e-03
27,11,29,13,-2.814206e-03
27,11,30,14,-2.093152e-03
27,11,31,15,-1.501409e-03
27,11,0,16,-1.046051e-03
27,11,1,17,-7.017269e-04
27,11,2,18,-4.565774e-04
27,11,3,19,-3.076771e-04
27,11,4,20,-1.151995e-04
27,11,5,21,9.270292e-05
27,11,6,22,3.942027e-04
27,11,7,23,8.280876e-04
27,11,8,24,1.439369e-03
27,11,9,25,2.335279e-03
27,11,10,26,3.781502e-03
27,11,12,28,3.579268e-03
27,11,13,29,2.807772e-03
27,11,14,30,2.090574e-03
27,11,15,31,1.506454e-03
28,12,16,0,1.268992e-03
28,12,17,1,9.258395e-04
28,12,18,2,6.635276e-04
28,12,19,3,5.074837e-04
28,12,20,4,3.153866e-04
28,12,21,5,1.141880e-04
