sin+,sin-,v_high,v_low,voltage
9,10,5,4,-3.782372e-03
9,10,6,5,-3.778914e-03
9,10,7,6,-3.774159e-03
9,10,8,7,-3.769929e-03
9,10,12,11,-3.768402e-03
9,10,13,12,-3.766308e-03
9,10,14,13,-3.763218e-03
9,10,15,14,-3.763748e-03
9,10,16,15,-3.766173e-03
9,10,17,16,-3.767157e-03
9,10,18,17,-3.767292e-03
9,10,19,18,-3.769377e-03
9,10,20,19,-3.771101e-03
9,10,21,20,-3.770939e-03
9,10,22,21,-3.771313e-03
9,10,23,22,-3.775379e-03
9,10,24,23,-3.778460e-03
9,10,25,24,-3.779106e-03
9,10,26,25,-3.782312e-03
9,10,27,26,-3.785674e-03
9,10,28,27,-3.786493e-03
9,10,29,28,-3.785965e-03
9,10,30,29,-3.786323e-03
9,10,31,30,-3.789223e-03
9,10,0,31,-3.791454e-03
10,11,1,0,-3.789746e-03
10,11,2,1,-3.787591e-03
10,11,3,2,-3.788541e-03
10,11,4,3,-3.789088e-03
10,11,5,4,-3.787264e-03
10,11,6,5,-3.787087e-03
10,11,7,6,-3.786209e-03
10,11,8,7,-3.783761e-03
10,11,9,8,-3.783382e-03
10,11,13,12,-3.782676e-03
10,11,14,13,-3.780887e-03
10,11,15,14,-3.778710e-03
10,11,16,15,-3.774875e-03
10,11,17,16,-3.770207e-03
10,11,18,17,-3.770214e-03
10,11,19,18,-3.770815e-03
10,11,20,19,-3.768078e-03
10,11,21,20,-3.764455e-03
10,11,22,21,-3.763166e-03
10,11,23,22,-3.763132e-03
10,11,24,23,-3.761254e-03
10,11,25,24,-3.758820e-03
10,11,26,25,-3.762756e-03
10,11,27,26,-3.765221e-03
10,11,28,27,-3.763072e-03
10,11,29,28,-3.758196e-03
10,11,30,29,-3.756277e-03
10,11,31,30,-3.758616e-03
10,11,0,31,-3.761451e-03
11,12,1,0,-3.762526e-03
11,12,2,1,-3.762963e-03
11,12,3,2,-3.762656e-03
11,12,4,3,-3.761352e-03
11,12,5,4,-3.759781e-03
11,12,6,5,-3.758904e-03
11,12,7,6,-3.761091e-03
11,12,8,7,-3.761804e-03
11,12,9,8,-3.761927e-03
11,12,10,9,-3.762414e-03
11,12,14,13,-3.761165e-03
11,12,15,14,-3.758150e-03
11,12,16,15,-3.756412e-03
11,12,17,16,-3.757803e-03
11,12,18,17,-3.759854e-03
11,12,19,18,-3.762761e-03
11,12,20,19,-3.766009e-03
11,12,21,20,-3.768901e-03
11,12,22,21,-3.770048e-03
11,12,23,22,-3.769567e-03
11,12,24,23,-3.769489e-03
11,12,25,24,-3.771259e-03
11,12,26,25,-3.772075e-03
11,12,27,26,-3.772123e-03
11,12,28,27,-3.774144e-03
11,12,29,28,-3.776649e-03
11,12,30,29,-3.776981e-03
11,12,31,30,-3.777132e-03
11,12,0,31,-3.775354e-03
12,13,1,0,-3.771159e-03
12,13,2,1,-3.767091e-03
12,13,3,2,-3.763950e-03
12,13,4,3,-3.760427e-03
12,13,5,4,-3.756361e-03
12,13,6,5,-3.752752e-03
12,13,7,6,-3.753125e-03
12,13,8,7,-3.753068e-03
12,13,9,8,-3.751815e-03
12,13,10,9,-3.751434e-03
12,13,11,10,-3.751220e-03
12,13,15,14,-3.750210e-03
12,13,16,15,-3.748907e-03
12,13,17,16,-3.747854e-03
12,13,18,17,-3.748823e-03
12,13,19,18,-3.748879e-03
12,13,20,19,-3.747459e-03
12,13,21,20,-3.747364e-03
12,13,22,21,-3.746038e-03
12,13,23,22,-3.744264e-03
12,13,24,23,-3.745276e-03
12,13,25,24,-3.748661e-03
12,13,26,25,-3.753288e-03
12,13,27,26,-3.756127e-03
12,13,28,27,-3.757464e-03
12,13,29,28,-3.756416e-03
12,13,30,29,-3.754647e-03
12,13,31,30,-3.752769e-03
12,13,0,31,-3.753847e-03
13,14,1,0,-3.754786e-03
13,14,2,1,-3.755050e-03
13,14,3,2,-3.757096e-03
13,14,4,3,-3.758519e-03
13,14,5,4,-3.757457e-03
13,14,6,5,-3.757817e-03
13,14,7,6,-3.758384e-03
13,14,8,7,-3.756798e-03
13,14,9,8,-3.754632e-03
13,14,10,9,-3.753592e-03
13,14,11,10,-3.754151e-03
13,14,12,11,-3.754261e-03
13,14,16,15,-3.753087e-03
13,14,17,16,-3.752232e-03
13,14,18,17,-3.753529e-03
13,14,19,18,-3.752528e-03
13,14,20,19,-3.750416e-03
13,14,21,20,-3.750791e-03
13,14,22,21,-3.753629e-03
13,14,23,22,-3.756515e-03
13,14,24,23,-3.763061e-03
13,14,25,24,-3.770149e-03
13,14,26,25,-3.774296e-03
13,14,27,26,-3.775835e-03
13,14,28,27,-3.778294e-03
13,14,29,28,-3.780749e-03
13,14,30,29,-3.782449e-03
13,14,31,30,-3.782241e-03
13,14,0,31,-3.782139e-03
14,15,1,0,-3.780928e-03
14,15,2,1,-3.778635e-03
14,15,3,2,-3.775950e-03
14,15,4,3,-3.774888e-03
14,15,5,4,-3.774432e-03
14,15,6,5,-3.773724e-03
14,15,7,6,-3.772609e-03
14,15,8,7,-3.769476e-03
14,15,9,8,-3.765943e-03
14,15,10,9,-3.765538e-03
14,15,11,10,-3.765617e-03
14,15,12,11,-3.763452e-03
14,15,13,12,-3.759969e-03
14,15,17,16,-3.757457e-03
14,15,18,17,-3.758306e-03
14,15,19,18,-3.761300e-03
14,15,20,19,-3.763381e-03
14,15,21,20,-3.765324e-03
14,15,22,21,-3.770259e-03
14,15,23,22,-3.771656e-03
14,15,24,23,-3.768377e-03
14,15,25,24,-3.764130e-03
14,15,26,25,-3.764034e-03
14,15,27,26,-3.764335e-03
14,15,28,27,-3.765962e-03
14,15,29,28,-3.766305e-03
14,15,30,29,-3.765444e-03
14,15,31,30,-3.764825e-03
14,15,0,31,-3.763180e-03
15,16,1,0,-3.761461e-03
15,16,2,1,-3.763522e-03
15,16,3,2,-3.766147e-03
15,16,4,3,-3.767610e-03
15,16,5,4,-3.770452e-03
15,16,6,5,-3.773234e-03
15,16,7,6,-3.772093e-03
15,16,8,7,-3.767373e-03
15,16,9,8,-3.762620e-03
15,16,10,9,-3.760478e-03
15,16,11,10,-3.760283e-03
15,16,12,11,-3.760513e-03
15,16,13,12,-3.763316e-03
15,16,14,13,-3.766030e-03
15,16,18,17,-3.767369e-03
15,16,19,18,-3.767160e-03
15,16,20,19,-3.767572e-03
15,16,21,20,-3.770126e-03
15,16,22,21,-3.770766e-03
15,16,23,22,-3.770605e-03
15,16,24,23,-3.770710e-03
15,16,25,24,-3.769447e-03
15,16,26,25,-3.767028e-03
15,16,27,26,-3.767588e-03
15,16,28,27,-3.766977e-03
15,16,29,28,-3.767697e-03
15,16,30,29,-3.766501e-03
15,16,31,30,-3.766747e-03
15,16,0,31,-3.770779e-03
16,17,1,0,-3.773874e-03
16,17,2,1,-3.773944e-03
16,17,3,2,-3.772791e-03
16,17,4,3,-3.773236e-03
16,17,5,4,-3.774534e-03
16,17,6,5,-3.774835e-03
16,17,7,6,-3.776074e-03
16,17,8,7,-3.780029e-03
16,17,9,8,-3.783896e-03
16,17,10,9,-3.784631e-03
16,17,11,10,-3.784037e-03
16,17,12,11,-3.782680e-03
16,17,13,12,-3.781104e-03
16,17,14,13,-3.778055e-03
16,17,15,14,-3.774832e-03
16,17,19,18,-3.772558e-03
16,17,20,19,-3.768742e-03
16,17,21,20,-3.764338e-03
16,17,22,21,-3.761918e-03
16,17,23,22,-3.761410e-03
16,17,24,23,-3.761033e-03
16,17,25,24,-3.761281e-03
16,17,26,25,-3.761851e-03
16,17,27,26,-3.762286e-03
16,17,28,27,-3.760992e-03
16,17,29,28,-3.759215e-03
16,17,30,29,-3.764781e-03
16,17,31,30,-3.771637e-03
16,17,0,31,-3.776752e-03
17,18,1,0,-3.778984e-03
17,18,2,1,-3.781914e-03
17,18,3,2,-3.783733e-03
17,18,4,3,-3.781593e-03
17,18,5,4,-3.777261e-03
17,18,6,5,-3.774550e-03
17,18,7,6,-3.773363e-03
17,18,8,7,-3.770683e-03
17,18,9,8,-3.769629e-03
17,18,10,9,-3.772376e-03
17,18,11,10,-3.775020e-03
17,18,12,11,-3.775937e-03
17,18,13,12,-3.776640e-03
17,18,14,13,-3.779348e-03
17,18,15,14,-3.780036e-03
17,18,16,15,-3.777812e-03
17,18,20,19,-3.775804e-03
17,18,21,20,-3.774413e-03
17,18,22,21,-3.772883e-03
17,18,23,22,-3.773085e-03
17,18,24,23,-3.776345e-03
17,18,25,24,-3.778700e-03
17,18,26,25,-3.778479e-03
17,18,27,26,-3.776914e-03
17,18,28,27,-3.773662e-03
17,18,29,28,-3.769931e-03
17,18,30,29,-3.768202e-03
17,18,31,30,-3.768959e-03
17,18,0,31,-3.769152e-03
18,19,1,0,-3.768400e-03
18,19,2,1,-3.770057e-03
18,19,3,2,-3.776934e-03
18,19,4,3,-3.782051e-03
18,19,5,4,-3.784260e-03
18,19,6,5,-3.784304e-03
18,19,7,6,-3.781702e-03
18,19,8,7,-3.779153e-03
18,19,9,8,-3.777268e-03
18,19,10,9,-3.773828e-03
18,19,11,10,-3.768991e-03
18,19,12,11,-3.766019e-03
18,19,13,12,-3.764671e-03
18,19,14,13,-3.762346e-03
18,19,15,14,-3.760542e-03
18,19,16,15,-3.761722e-03
18,19,17,16,-3.762240e-03
18,19,21,20,-3.760506e-03
18,19,22,21,-3.758421e-03
18,19,23,22,-3.758386e-03
18,19,24,23,-3.759122e-03
18,19,25,24,-3.753402e-03
18,19,26,25,-3.746554e-03
18,19,27,26,-3.743580e-03
18,19,28,27,-3.745211e-03
18,19,29,28,-3.747493e-03
18,19,30,29,-3.748934e-03
18,19,31,30,-3.750989e-03
18,19,0,31,-3.752822e-03
19,20,1,0,-3.752786e-03
19,20,2,1,-3.753391e-03
19,20,3,2,-3.754431e-03
19,20,4,3,-3.753704e-03
19,20,5,4,-3.752184e-03
19,20,6,5,-3.751209e-03
19,20,7,6,-3.752778e-03
19,20,8,7,-3.753985e-03
19,20,9,8,-3.755936e-03
19,20,10,9,-3.761465e-03
19,20,11,10,-3.766911e-03
19,20,12,11,-3.769607e-03
19,20,13,12,-3.775060e-03
19,20,14,13,-3.780616e-03
19,20,15,14,-3.782909e-03
19,20,16,15,-3.783618e-03
19,20,17,16,-3.782627e-03
19,20,18,17,-3.777609e-03
19,20,22,21,-3.771701e-03
19,20,23,22,-3.769931e-03
19,20,24,23,-3.770089e-03
19,20,25,24,-3.769617e-03
19,20,26,25,-3.772077e-03
19,20,27,26,-3.774518e-03
19,20,28,27,-3.775253e-03
19,20,29,28,-3.774213e-03
19,20,30,29,-3.774482e-03
19,20,31,30,-3.776523e-03
19,20,0,31,-3.777384e-03
20,21,1,0,-3.777919e-03
20,21,2,1,-3.781007e-03
20,21,3,2,-3.785495e-03
20,21,4,3,-3.787444e-03
20,21,5,4,-3.787331e-03
20,21,6,5,-3.787499e-03
20,21,7,6,-3.787872e-03
20,21,8,7,-3.785478e-03
20,21,9,8,-3.782385e-03
20,21,10,9,-3.779617e-03
20,21,11,10,-3.775700e-03
20,21,12,11,-3.772464e-03
20,21,13,12,-3.771560e-03
20,21,14,13,-3.769899e-03
20,21,15,14,-3.765514e-03
20,21,16,15,-3.757839e-03
20,21,17,16,-3.753336e-03
20,21,18,17,-3.751088e-03
20,21,19,18,-3.746930e-03
20,21,23,22,-3.744771e-03
20,21,24,23,-3.743636e-03
20,21,25,24,-3.741282e-03
20,21,26,25,-3.738859e-03
20,21,27,26,-3.736948e-03
20,21,28,27,-3.738103e-03
20,21,29,28,-3.740632e-03
20,21,30,29,-3.744412e-03
20,21,31,30,-3.749895e-03
20,21,0,31,-3.754427e-03
21,22,1,0,-3.757033e-03
21,22,2,1,-3.758148e-03
21,22,3,2,-3.758202e-03
21,22,4,3,-3.756127e-03
21,22,5,4,-3.752867e-03
21,22,6,5,-3.751354e-03
21,22,7,6,-3.750757e-03
21,22,8,7,-3.749818e-03
21,22,9,8,-3.747154e-03
21,22,10,9,-3.745985e-03
21,22,11,10,-3.747189e-03
21,22,12,11,-3.748356e-03
21,22,13,12,-3.748663e-03
21,22,14,13,-3.748907e-03
21,22,15,14,-3.751678e-03
21,22,16,15,-3.755688e-03
21,22,17,16,-3.758104e-03
21,22,18,17,-3.758770e-03
21,22,19,18,-3.756863e-03
21,22,20,19,-3.754703e-03
21,22,24,23,-3.753318e-03
21,22,25,24,-3.753615e-03
21,22,26,25,-3.753389e-03
21,22,27,26,-3.754282e-03
21,22,28,27,-3.757185e-03
21,22,29,28,-3.759760e-03
21,22,30,29,-3.761312e-03
21,22,31,30,-3.761066e-03
21,22,0,31,-3.760662e-03
22,23,1,0,-3.760343e-03
22,23,2,1,-3.762306e-03
22,23,3,2,-3.760792e-03
22,23,4,3,-3.758399e-03
22,23,5,4,-3.757086e-03
22,23,6,5,-3.756556e-03
22,23,7,6,-3.754643e-03
22,23,8,7,-3.752484e-03
22,23,9,8,-3.752627e-03
22,23,10,9,-3.752223e-03
22,23,11,10,-3.750658e-03
22,23,12,11,-3.748974e-03
22,23,13,12,-3.749009e-03
22,23,14,13,-3.750697e-03
22,23,15,14,-3.752467e-03
22,23,16,15,-3.751777e-03
22,23,17,16,-3.751170e-03
22,23,18,17,-3.748707e-03
22,23,19,18,-3.744211e-03
22,23,20,19,-3.741463e-03
22,23,21,20,-3.743218e-03
22,23,25,24,-3.746191e-03
22,23,26,25,-3.749321e-03
22,23,27,26,-3.754894e-03
22,23,28,27,-3.760498e-03
22,23,29,28,-3.764512e-03
22,23,30,29,-3.766044e-03
22,23,31,30,-3.767789e-03
22,23,0,31,-3.770992e-03
23,24,1,0,-3.772533e-03
23,24,2,1,-3.772328e-03
23,24,3,2,-3.771950e-03
23,24,4,3,-3.770111e-03
23,24,5,4,-3.767047e-03
23,24,6,5,-3.764587e-03
23,24,7,6,-3.762140e-03
23,24,8,7,-3.758331e-03
23,24,9,8,-3.754662e-03
23,24,10,9,-3.755179e-03
23,24,11,10,-3.756355e-03
23,24,12,11,-3.756551e-03
23,24,13,12,-3.755911e-03
23,24,14,13,-3.755514e-03
23,24,15,14,-3.754673e-03
23,24,16,15,-3.751319e-03
23,24,17,16,-3.747809e-03
23,24,18,17,-3.747415e-03
23,24,19,18,-3.748397e-03
23,24,20,19,-3.750294e-03
23,24,21,20,-3.753647e-03
23,24,22,21,-3.757526e-03
23,24,26,25,-3.759008e-03
23,24,27,26,-3.758987e-03
23,24,28,27,-3.758191e-03
23,24,29,28,-3.750759e-03
23,24,30,29,-3.745236e-03
23,24,31,30,-3.743428e-03
23,24,0,31,-3.746689e-03
24,25,1,0,-3.753543e-03
24,25,2,1,-3.756778e-03
24,25,3,2,-3.756661e-03
24,25,4,3,-3.758003e-03
24,25,5,4,-3.761511e-03
24,25,6,5,-3.764177e-03
24,25,7,6,-3.765636e-03
24,25,8,7,-3.768420e-03
24,25,9,8,-3.770559e-03
24,25,10,9,-3.771756e-03
24,25,11,10,-3.771847e-03
24,25,12,11,-3.769937e-03
24,25,13,12,-3.767907e-03
24,25,14,13,-3.766663e-03
24,25,15,14,-3.766263e-03
24,25,16,15,-3.767133e-03
24,25,17,16,-3.768055e-03
24,25,18,17,-3.769917e-03
24,25,19,18,-3.773676e-03
24,25,20,19,-3.775252e-03
24,25,21,20,-3.777594e-03
24,25,22,21,-3.781688e-03
24,25,23,22,-3.784060e-03
24,25,27,26,-3.785642e-03
24,25,28,27,-3.786792e-03
24,25,29,28,-3.782831e-03
24,25,30,29,-3.776714e-03
24,25,31,30,-3.770720e-03
24,25,0,31,-3.767920e-03
25,26,1,0,-3.766722e-03
25,26,2,1,-3.766017e-03
25,26,3,2,-3.764567e-03
25,26,4,3,-3.765254e-03
25,26,5,4,-3.768398e-03
25,26,6,5,-3.769575e-03
25,26,7,6,-3.769769e-03
25,26,8,7,-3.772349e-03
25,26,9,8,-3.776945e-03
25,26,10,9,-3.779496e-03
25,26,11,10,-3.779428e-03
25,26,12,11,-3.778271e-03
25,26,13,12,-3.778092e-03
25,26,14,13,-3.779979e-03
25,26,15,14,-3.779393e-03
25,26,16,15,-3.777926e-03
25,26,17,16,-3.777871e-03
25,26,18,17,-3.775076e-03
25,26,19,18,-3.771906e-03
25,26,20,19,-3.771809e-03
25,26,21,20,-3.775651e-03
25,26,22,21,-3.779698e-03
25,26,23,22,-3.781565e-03
25,26,24,23,-3.781105e-03
25,26,28,27,-3.778799e-03
25,26,29,28,-3.773011e-03
25,26,30,29,-3.766443e-03
25,26,31,30,-3.762353e-03
25,26,0,31,-3.760124e-03
26,27,1,0,-3.758726e-03
26,27,2,1,-3.759749e-03
26,27,3,2,-3.761292e-03
26,27,4,3,-3.762022e-03
26,27,5,4,-3.759510e-03
26,27,6,5,-3.755613e-03
26,27,7,6,-3.754430e-03
26,27,8,7,-3.753887e-03
26,27,9,8,-3.751498e-03
26,27,10,9,-3.749091e-03
26,27,11,10,-3.748535e-03
26,27,12,11,-3.747211e-03
26,27,13,12,-3.744305e-03
26,27,14,13,-3.741766e-03
26,27,15,14,-3.742489e-03
26,27,16,15,-3.744963e-03
26,27,17,16,-3.746483e-03
26,27,18,17,-3.746875e-03
26,27,19,18,-3.749386e-03
26,27,20,19,-3.753930e-03
26,27,21,20,-3.758469e-03
26,27,22,21,-3.762376e-03
26,27,23,22,-3.767192e-03
26,27,24,23,-3.773362e-03
26,27,25,24,-3.777603e-03
26,27,29,28,-3.778803e-03
26,27,30,29,-3.782774e-03
26,27,31,30,-3.785894e-03
26,27,0,31,-3.788313e-03
27,28,1,0,-3.787935e-03
27,28,2,1,-3.785997e-03
27,28,3,2,-3.784237e-03
27,28,4,3,-3.781947e-03
27,28,5,4,-3.779533e-03
27,28,6,5,-3.782429e-03
27,28,7,6,-3.786463e-03
27,28,8,7,-3.786195e-03
27,28,9,8,-3.782929e-03
27,28,10,9,-3.782609e-03
27,28,11,10,-3.782737e-03
27,28,12,11,-3.781657e-03
27,28,13,12,-3.780199e-03
27,28,14,13,-3.781287e-03
27,28,15,14,-3.783925e-03
27,28,16,15,-3.793953e-03
27,28,17,16,-3.802859e-03
27,28,18,17,-3.807249e-03
27,28,19,18,-3.809687e-03
27,28,20,19,-3.812813e-03
27,28,21,20,-3.812278e-03
27,28,22,21,-3.808765e-03
27,28,23,22,-3.803532e-03
27,28,24,23,-3.798545e-03
27,28,25,24,-3.790453e-03
27,28,26,25,-3.781428e-03
27,28,30,29,-3.774360e-03
27,28,31,30,-3.770802e-03
27,28,0,31,-3.766919e-03
28,29,1,0,-3.763602e-03
28,29,2,1,-3.761220e-03
28,29,3,2,-3.759901e-03
28,29,4,3,-3.753914e-03
28,29,5,4,-3.748107e-03
28,29,6,5,-3.745300e-03
28,29,7,6,-3.744756e-03
28,29,8,7,-3.747929e-03
28,29,9,8,-3.751742e-03
