300000.0Hz wait=60periodstc=4[x,theta, xnoise,fint,tc,sin+,sin-,v+,v-]
-3.346305e-07,9.919468e+01,4.813788e-04,3.000000e+05,0,3,1,2
-8.233046e-07,1.094219e+02,4.703829e-04,3.000000e+05,1,4,2,3
-1.298639e-06,1.199687e+02,4.581848e-04,3.000000e+05,2,5,3,4
2.693233e-06,6.428046e+01,4.552511e-04,3.000000e+05,3,6,4,5
-6.166109e-07,1.065644e+02,4.392717e-04,3.000000e+05,4,7,5,6
-6.859264e-07,1.089050e+02,4.351577e-04,3.000000e+05,5,8,6,7
6.690106e-08,8.784324e+01,4.403742e-04,3.000000e+05,6,9,7,8
3.763982e-07,8.199757e+01,4.262811e-04,3.000000e+05,7,10,8,9
-7.303697e-04,1.436206e+02,3.983158e-04,3.000000e+05,8,11,9,10
-1.135013e-06,1.168432e+02,3.784850e-04,3.000000e+05,9,12,10,11
8.370273e-07,8.322564e+01,3.619571e-04,3.000000e+05,10,13,11,12
-9.794404e-07,1.228725e+02,3.673539e-04,3.000000e+05,11,14,12,13
-8.748370e-07,1.219986e+02,3.740249e-04,3.000000e+05,12,15,13,14
-9.163737e-07,1.234875e+02,3.920387e-04,3.000000e+05,13,16,14,15
-1.149334e-06,1.286431e+02,3.954023e-04,3.000000e+05,14,17,15,16
-1.405197e-06,1.370803e+02,3.949929e-04,3.000000e+05,15,18,16,17
-1.409274e-06,1.372041e+02,3.891062e-04,3.000000e+05,16,19,17,18
-1.448688e-06,1.400854e+02,3.847243e-04,3.000000e+05,17,20,18,19
-6.388673e-07,1.037939e+02,3.764501e-04,3.000000e+05,18,21,19,20
-1.536443e-06,1.367992e+02,3.721601e-04,3.000000e+05,19,22,20,21
-1.686715e-06,1.399233e+02,3.690545e-04,3.000000e+05,20,23,21,22
-1.884055e-06,1.420668e+02,3.642722e-04,3.000000e+05,21,24,22,23
-1.772599e-06,1.401211e+02,3.616036e-04,3.000000e+05,22,25,23,24
3.010137e-05,-3.733196e+01,3.557031e-04,3.000000e+05,23,26,24,25
-3.677640e-05,1.534478e+02,3.358031e-04,3.000000e+05,24,27,25,26
1.072051e-06,-4.811038e+01,3.241740e-04,3.000000e+05,25,28,26,27
-3.668108e-07,9.933989e+01,3.160403e-04,3.000000e+05,26,29,27,28
-1.660018e-06,1.441539e+02,3.177772e-04,3.000000e+05,27,30,28,29
-1.746918e-06,1.363128e+02,3.173470e-04,3.000000e+05,28,31,29,30
-1.956062e-06,1.398389e+02,3.239001e-04,3.000000e+05,29,0,30,31
-1.578018e-06,1.343530e+02,3.279781e-04,3.000000e+05,30,1,31,0
-1.551970e-06,1.288878e+02,3.305054e-04,3.000000e+05,31,2,0,1
