300000.0Hz. wait=60periods[x,theta, xnoise,fint,tc,sin+,sin-,v+,v-]
-1.363870e-06,1.237887e+02,4.652711e-04,3.000000e+05,0,3,1,2
9.929591e-08,8.764860e+01,4.604735e-04,3.000000e+05,1,4,2,3
-9.516193e-07,1.134784e+02,4.566050e-04,3.000000e+05,2,5,3,4
-1.092976e-06,1.171074e+02,4.516995e-04,3.000000e+05,3,6,4,5
-6.869246e-07,1.060728e+02,4.397673e-04,3.000000e+05,4,7,5,6
2.997690e-07,8.210078e+01,4.307659e-04,3.000000e+05,5,8,6,7
-2.668434e-07,9.634732e+01,4.195420e-04,3.000000e+05,6,9,7,8
-6.775349e-07,1.063203e+02,4.125264e-04,3.000000e+05,7,10,8,9
-5.999441e-07,1.067615e+02,3.932910e-04,3.000000e+05,8,11,9,10
1.173140e-06,6.427393e+01,3.719252e-04,3.000000e+05,9,12,10,11
-1.285576e-06,1.249447e+02,3.654345e-04,3.000000e+05,10,13,11,12
-1.223010e-06,1.323505e+02,3.702589e-04,3.000000e+05,11,14,12,13
1.730076e-06,5.131068e+01,3.771782e-04,3.000000e+05,12,15,13,14
-1.830576e-06,1.052162e+02,3.886799e-04,3.000000e+05,13,16,14,15
-8.335982e-07,1.132215e+02,4.026798e-04,3.000000e+05,14,17,15,16
-1.085350e-06,1.245533e+02,4.034500e-04,3.000000e+05,15,18,16,17
-1.316142e-06,1.293548e+02,3.990028e-04,3.000000e+05,16,19,17,18
-7.551545e-07,1.031920e+02,3.887359e-04,3.000000e+05,17,20,18,19
-1.944131e-06,1.406412e+02,3.931255e-04,3.000000e+05,18,21,19,20
-1.979549e-06,1.479469e+02,3.822253e-04,3.000000e+05,19,22,20,21
-1.732410e-06,1.420825e+02,3.754353e-04,3.000000e+05,20,23,21,22
-1.827593e-06,1.453506e+02,3.733789e-04,3.000000e+05,21,24,22,23
-8.246446e-07,1.050203e+02,3.710068e-04,3.000000e+05,22,25,23,24
1.402741e-06,6.267502e+01,3.676569e-04,3.000000e+05,23,26,24,25
-1.614365e-06,1.425387e+02,3.612126e-04,3.000000e+05,24,27,25,26
-1.108204e-03,1.426377e+02,3.305426e-04,3.000000e+05,25,28,26,27
-1.767857e-06,1.441321e+02,3.215336e-04,3.000000e+05,26,29,27,28
-8.914154e-07,1.156886e+02,3.153991e-04,3.000000e+05,27,30,28,29
-2.069487e-06,1.465150e+02,3.199385e-04,3.000000e+05,28,31,29,30
-1.858734e-06,1.375046e+02,3.252142e-04,3.000000e+05,29,0,30,31
-1.747690e-06,1.336395e+02,3.301434e-04,3.000000e+05,30,1,31,0
-9.696017e-07,1.099069e+02,3.287189e-04,3.000000e+05,31,2,0,1
