sin+,sin-,v_high,v_low,voltage
5,6,22,21,-2.728540e-03
5,6,23,22,-2.739841e-03
5,6,24,23,-2.727723e-03
5,6,25,24,-2.722416e-03
5,6,26,25,-2.718496e-03
5,6,27,26,-2.702628e-03
5,6,28,27,-2.722420e-03
5,6,29,28,-2.736983e-03
5,6,30,29,-2.741628e-03
5,6,31,30,-2.728846e-03
5,6,0,31,-2.721509e-03
6,7,1,0,-2.708485e-03
6,7,2,1,-2.729475e-03
6,7,3,2,-2.729942e-03
6,7,4,3,-2.723906e-03
6,7,5,4,-2.717560e-03
6,7,9,8,-2.709949e-03
6,7,10,9,-2.699059e-03
6,7,11,10,-2.708139e-03
6,7,12,11,-2.699369e-03
6,7,13,12,-2.726381e-03
6,7,14,13,-2.710572e-03
6,7,15,14,-2.722639e-03
6,7,16,15,-2.710906e-03
6,7,17,16,-2.726116e-03
6,7,18,17,-2.719445e-03
6,7,19,18,-2.721670e-03
6,7,20,19,-2.712416e-03
6,7,21,20,-2.709303e-03
6,7,22,21,-2.717130e-03
6,7,23,22,-2.720179e-03
6,7,24,23,-2.722829e-03
6,7,25,24,-2.721025e-03
6,7,26,25,-2.720646e-03
6,7,27,26,-2.703442e-03
6,7,28,27,-2.710000e-03
6,7,29,28,-2.715982e-03
6,7,30,29,-2.724277e-03
6,7,31,30,-2.723796e-03
6,7,0,31,-2.727668e-03
7,8,1,0,-2.720885e-03
7,8,2,1,-2.717132e-03
7,8,3,2,-2.731482e-03
7,8,4,3,-2.729155e-03
7,8,5,4,-2.729061e-03
7,8,6,5,-2.723803e-03
7,8,10,9,-2.714669e-03
7,8,11,10,-2.730636e-03
7,8,12,11,-2.731747e-03
7,8,13,12,-2.724986e-03
7,8,14,13,-2.727649e-03
7,8,15,14,-2.723372e-03
7,8,16,15,-2.718241e-03
7,8,17,16,-2.719762e-03
7,8,18,17,-2.714853e-03
7,8,19,18,-2.728965e-03
7,8,20,19,-2.724502e-03
7,8,21,20,-2.704446e-03
7,8,22,21,-2.732127e-03
7,8,23,22,-2.730957e-03
7,8,24,23,-2.722912e-03
7,8,25,24,-2.705075e-03
7,8,26,25,-2.724277e-03
7,8,27,26,-2.723831e-03
7,8,28,27,-2.725509e-03
7,8,29,28,-2.720919e-03
7,8,30,29,-2.723248e-03
7,8,31,30,-2.721584e-03
7,8,0,31,-2.728450e-03
8,9,1,0,-2.730743e-03
8,9,2,1,-2.709377e-03
8,9,3,2,-2.705435e-03
8,9,4,3,-2.725267e-03
8,9,5,4,-2.722496e-03
8,9,6,5,-2.712781e-03
8,9,7,6,-2.718957e-03
8,9,11,10,-2.727627e-03
