sin+,sin-,v_high,v_low,voltage
3,4,26,25,-1.191578e-05
3,4,27,26,-4.971556e-06
3,4,28,27,-6.972057e-06
3,4,29,28,-1.170927e-05
3,4,30,29,-1.887267e-05
3,4,31,30,-3.164297e-05
3,4,0,31,-5.891242e-05
4,5,1,0,-7.685196e-05
4,5,2,1,-1.211189e-04
4,5,3,2,-2.045550e-04
4,5,7,6,-3.223505e-04
4,5,8,7,-1.854185e-04
4,5,9,8,-8.802393e-05
4,5,10,9,-4.341890e-05
4,5,11,10,-6.644682e-05
4,5,12,11,-1.090758e-05
4,5,13,12,-8.831585e-06
4,5,14,13,-7.006299e-06
4,5,15,14,-8.939263e-06
4,5,16,15,1.315616e-05
4,5,17,16,3.185774e-05
4,5,18,17,3.762262e-05
4,5,19,18,-1.925501e-06
4,5,20,19,-3.897335e-06
4,5,21,20,-6.685913e-06
4,5,22,21,-4.485935e-05
4,5,23,22,2.999274e-05
4,5,24,23,4.554211e-06
4,5,25,24,-1.044008e-05
4,5,26,25,-1.237223e-05
4,5,27,26,-3.027730e-05
4,5,28,27,-6.589706e-05
4,5,29,28,-1.111450e-05
4,5,30,29,1.179009e-05
4,5,31,30,-2.589241e-05
4,5,0,31,-5.355717e-05
5,6,1,0,-6.921894e-05
5,6,2,1,-8.025108e-05
5,6,3,2,-1.089341e-04
5,6,4,3,-5.470457e-04
5,6,8,7,-4.097293e-04
5,6,9,8,-2.194534e-04
5,6,10,9,-1.046468e-04
5,6,11,10,-4.741147e-05
5,6,12,11,-3.416723e-05
5,6,13,12,8.545981e-06
5,6,14,13,-1.352354e-05
5,6,15,14,-2.512745e-05
5,6,16,15,5.591419e-06
5,6,17,16,2.109597e-05
5,6,18,17,-1.967182e-05
5,6,19,18,-8.416550e-06
5,6,20,19,-7.244381e-06
5,6,21,20,-3.740269e-06
5,6,22,21,-2.778642e-05
5,6,23,22,-1.440496e-05
5,6,24,23,-1.546319e-05
5,6,25,24,-1.508043e-05
5,6,26,25,-1.042712e-05
5,6,27,26,-7.412933e-05
5,6,28,27,-2.469139e-05
5,6,29,28,-1.252521e-05
5,6,30,29,5.489489e-06
5,6,31,30,-2.609549e-05
5,6,0,31,-4.127306e-05
6,7,1,0,-5.191549e-05
6,7,2,1,-5.739027e-05
6,7,3,2,-5.157061e-05
6,7,4,3,-2.052581e-04
6,7,5,4,-3.526405e-04
6,7,9,8,-4.038546e-04
6,7,10,9,-2.027377e-04
6,7,11,10,-9.177152e-05
6,7,12,11,-6.415982e-05
6,7,13,12,-4.951521e-06
6,7,14,13,-3.892620e-05
6,7,15,14,-3.826778e-05
6,7,16,15,-2.476270e-05
6,7,17,16,9.410966e-06
6,7,18,17,2.834139e-06
6,7,19,18,-9.829474e-06
6,7,20,19,-1.183214e-05
6,7,21,20,-5.426115e-06
6,7,22,21,-3.981602e-05
6,7,23,22,-6.676108e-06
6,7,24,23,-1.795547e-05
6,7,25,24,-1.676220e-05
6,7,26,25,-1.603725e-05
6,7,27,26,-1.701020e-05
6,7,28,27,-6.890476e-05
6,7,29,28,-1.386508e-05
6,7,30,29,-1.340031e-05
6,7,31,30,-2.702900e-05
6,7,0,31,-3.125651e-05
7,8,1,0,-3.519075e-05
7,8,2,1,-3.553349e-05
7,8,3,2,-3.091734e-05
7,8,4,3,-1.008898e-04
7,8,5,4,-1.543799e-04
7,8,6,5,-3.450089e-04
7,8,10,9,-3.779355e-04
7,8,11,10,-2.063589e-04
7,8,12,11,-1.267059e-04
7,8,13,12,-3.871081e-05
7,8,14,13,-3.615623e-05
7,8,15,14,-3.735163e-05
7,8,16,15,-2.585050e-05
7,8,17,16,-2.306419e-05
7,8,18,17,-7.105408e-06
7,8,19,18,-1.132725e-05
7,8,20,19,-1.053974e-05
7,8,21,20,-1.948038e-06
7,8,22,21,-1.327939e-05
7,8,23,22,-1.719806e-05
7,8,24,23,-1.825834e-05
7,8,25,24,-1.634105e-05
7,8,26,25,-1.444634e-05
7,8,27,26,-1.405540e-05
7,8,28,27,-1.181828e-05
7,8,29,28,-7.167095e-06
7,8,30,29,-1.461400e-05
7,8,31,30,-2.116927e-05
7,8,0,31,-2.515092e-05
8,9,1,0,-2.387141e-05
8,9,2,1,-2.202534e-05
8,9,3,2,-1.563725e-05
8,9,4,3,-5.111043e-05
8,9,5,4,-7.339620e-05
8,9,6,5,-1.548711e-04
8,9,7,6,-3.473286e-04
8,9,11,10,-3.640917e-04
8,9,12,11,-2.800554e-04
8,9,13,12,-8.913536e-05
8,9,14,13,-6.028427e-05
8,9,15,14,-4.949068e-05
8,9,16,15,-3.764824e-05
8,9,17,16,-2.883218e-05
8,9,18,17,-2.068515e-05
8,9,19,18,-1.352849e-05
8,9,20,19,-1.062277e-05
8,9,21,20,-9.843166e-06
8,9,22,21,-1.425029e-05
8,9,23,22,-1.693409e-05
8,9,24,23,-1.670018e-05
8,9,25,24,-1.435524e-05
8,9,26,25,-1.152012e-05
8,9,27,26,-1.330455e-05
8,9,28,27,-9.192822e-06
8,9,29,28,-9.299759e-06
8,9,30,29,-1.319919e-05
8,9,31,30,-1.738994e-05
8,9,0,31,-2.039077e-05
9,10,1,0,-1.641166e-05
9,10,2,1,-1.372673e-05
9,10,3,2,-1.042644e-05
9,10,4,3,-2.966947e-05
9,10,5,4,-3.586462e-05
9,10,6,5,-7.959514e-05
9,10,7,6,-1.562054e-04
9,10,8,7,-3.481994e-04
9,10,12,11,-5.632872e-04
9,10,13,12,-1.764369e-04
9,10,14,13,-1.146338e-04
9,10,15,14,-7.247103e-05
9,10,16,15,-4.867473e-05
9,10,17,16,-3.151747e-05
9,10,18,17,-1.510804e-05
9,10,19,18,-5.701313e-06
9,10,20,19,-7.289657e-06
9,10,21,20,-5.639777e-06
9,10,22,21,-1.289679e-05
9,10,23,22,-1.116273e-05
9,10,24,23,-1.346032e-05
9,10,25,24,-1.290148e-05
9,10,26,25,-1.107619e-05
9,10,27,26,-3.209247e-06
9,10,28,27,-1.077226e-05
9,10,29,28,-7.962604e-06
9,10,30,29,-1.060285e-05
9,10,31,30,-1.332913e-05
9,10,0,31,-1.631337e-05
10,11,1,0,-1.100096e-05
10,11,2,1,-8.915566e-06
10,11,3,2,-5.393740e-06
10,11,4,3,-1.161804e-05
10,11,5,4,-1.635281e-05
10,11,6,5,-3.724661e-05
10,11,7,6,-7.156771e-05
10,11,8,7,-1.448684e-04
10,11,9,8,-3.346273e-04
10,11,13,12,-2.482366e-04
10,11,14,13,-1.564223e-04
10,11,15,14,-8.841769e-05
10,11,16,15,-5.119746e-05
10,11,17,16,-2.975103e-05
10,11,18,17,-1.856130e-05
10,11,19,18,-1.281913e-05
10,11,20,19,-8.603683e-06
10,11,21,20,-3.259684e-06
10,11,22,21,-1.428563e-05
10,11,23,22,-9.910086e-06
10,11,24,23,-1.038254e-05
10,11,25,24,-9.199448e-06
10,11,26,25,-7.419280e-06
10,11,27,26,-2.627487e-06
10,11,28,27,-7.488415e-06
10,11,29,28,-6.025932e-06
10,11,30,29,-6.974411e-06
10,11,31,30,-7.269084e-06
10,11,0,31,-1.044717e-05
11,12,1,0,-9.866198e-06
11,12,2,1,-4.263032e-06
11,12,3,2,-2.938118e-06
11,12,4,3,-7.643645e-06
11,12,5,4,-1.625962e-05
11,12,6,5,-4.110763e-05
11,12,7,6,-5.805571e-05
11,12,8,7,-1.079618e-04
11,12,9,8,-2.476152e-04
11,12,10,9,-5.577729e-04
11,12,14,13,-3.521602e-04
11,12,15,14,-1.591870e-04
11,12,16,15,-7.536164e-05
11,12,17,16,-2.835362e-05
11,12,18,17,-1.044939e-05
11,12,19,18,-1.081850e-05
11,12,20,19,-1.060711e-05
11,12,21,20,-5.391393e-06
11,12,22,21,-4.538994e-05
11,12,23,22,-1.801489e-05
11,12,24,23,-1.063681e-06
11,12,25,24,-8.179216e-06
11,12,26,25,-8.089451e-06
11,12,27,26,-3.612697e-06
11,12,28,27,-2.566445e-05
11,12,29,28,-6.023353e-06
11,12,30,29,-4.160242e-06
11,12,31,30,-8.034966e-06
11,12,0,31,7.620763e-06
12,13,1,0,-3.092150e-06
12,13,2,1,-4.352153e-06
12,13,3,2,-3.542478e-06
12,13,4,3,-4.224723e-06
12,13,5,4,-4.368388e-06
12,13,6,5,-9.262496e-06
12,13,7,6,-1.492799e-05
12,13,8,7,-2.570726e-05
12,13,9,8,-4.971406e-05
12,13,10,9,-1.031208e-04
12,13,11,10,-2.100693e-04
12,13,15,14,-8.465102e-05
12,13,16,15,-3.369788e-05
12,13,17,16,-1.596815e-05
12,13,18,17,-9.013201e-06
12,13,19,18,-5.075377e-06
12,13,20,19,-5.347981e-06
12,13,21,20,-4.951443e-06
12,13,22,21,-5.057819e-06
12,13,23,22,-4.891053e-06
12,13,24,23,-4.557588e-06
12,13,25,24,-3.099967e-06
12,13,26,25,-3.000672e-06
12,13,27,26,-4.208379e-06
12,13,28,27,-3.682001e-06
12,13,29,28,-6.973344e-07
12,13,30,29,-3.397371e-06
12,13,31,30,-3.544914e-06
12,13,0,31,-2.082578e-06
13,14,1,0,-4.782900e-06
13,14,2,1,-5.682387e-06
13,14,3,2,-3.597772e-06
13,14,4,3,1.248020e-05
13,14,5,4,-6.655305e-06
13,14,6,5,-2.872420e-05
13,14,7,6,-2.451650e-05
13,14,8,7,-2.888333e-05
13,14,9,8,-6.386916e-05
13,14,10,9,-1.072978e-04
13,14,11,10,-1.468131e-04
13,14,12,11,-2.706960e-04
13,14,16,15,-1.016188e-04
13,14,17,16,-2.973557e-05
13,14,18,17,-1.017659e-05
13,14,19,18,-1.337611e-05
13,14,20,19,-1.142158e-05
13,14,21,20,7.832687e-06
13,14,22,21,-3.435888e-05
13,14,23,22,-1.822607e-05
13,14,24,23,7.827692e-06
13,14,25,24,3.819892e-07
13,14,26,25,-6.811862e-06
13,14,27,26,-1.155709e-05
13,14,28,27,-3.655118e-06
13,14,29,28,-4.148725e-06
13,14,30,29,-2.549976e-06
13,14,31,30,-8.526416e-06
13,14,0,31,-8.761391e-06
14,15,1,0,-8.040224e-06
14,15,2,1,-7.267243e-06
14,15,3,2,-4.733506e-06
14,15,4,3,-7.004197e-06
14,15,5,4,-8.679342e-06
14,15,6,5,-1.380114e-05
14,15,7,6,-2.052799e-05
14,15,8,7,-3.237490e-05
14,15,9,8,-4.451125e-05
14,15,10,9,-6.290607e-05
14,15,11,10,-7.737095e-05
14,15,12,11,-1.196331e-04
14,15,13,12,-6.955175e-05
14,15,17,16,-9.892578e-05
14,15,18,17,-5.747795e-05
14,15,19,18,-2.901097e-05
14,15,20,19,-2.205916e-05
14,15,21,20,-1.800187e-05
14,15,22,21,-1.918687e-05
14,15,23,22,-1.818104e-05
14,15,24,23,-1.473165e-05
14,15,25,24,-1.057023e-05
14,15,26,25,-8.166096e-06
14,15,27,26,-8.124673e-06
14,15,28,27,-6.195257e-06
14,15,29,28,-6.270844e-06
14,15,30,29,-6.992570e-06
14,15,31,30,-7.294062e-06
14,15,0,31,-8.451831e-06
15,16,1,0,-9.382285e-06
15,16,2,1,-8.749834e-06
15,16,3,2,7.289962e-06
15,16,4,3,-6.194694e-06
15,16,5,4,-1.000768e-05
15,16,6,5,-1.156305e-05
15,16,7,6,-1.680318e-05
15,16,8,7,-1.417600e-05
15,16,9,8,-5.723122e-05
15,16,10,9,-5.241455e-05
15,16,11,10,-5.609568e-05
15,16,12,11,-5.610633e-05
15,16,13,12,-1.178903e-05
15,16,14,13,-1.183453e-04
15,16,18,17,-1.125106e-04
15,16,19,18,-2.297110e-05
15,16,20,19,-4.015958e-05
15,16,21,20,-3.542921e-05
15,16,22,21,-2.984419e-05
15,16,23,22,-1.610163e-05
15,16,24,23,-1.460638e-05
15,16,25,24,-2.024312e-05
15,16,26,25,-1.611407e-05
15,16,27,26,-6.583342e-06
15,16,28,27,-3.142778e-05
15,16,29,28,-1.173950e-05
15,16,30,29,-1.072580e-05
15,16,31,30,-1.085772e-05
15,16,0,31,-1.131068e-05
16,17,1,0,-1.393771e-05
16,17,2,1,-7.368622e-06
16,17,3,2,-4.464494e-06
16,17,4,3,-1.678915e-05
16,17,5,4,-1.356106e-05
16,17,6,5,-1.072865e-05
16,17,7,6,-1.571605e-05
16,17,8,7,-2.239000e-05
16,17,9,8,-3.795631e-05
16,17,10,9,-2.934475e-05
16,17,11,10,-2.794643e-05
16,17,12,11,-3.385650e-05
16,17,13,12,-1.076947e-05
16,17,14,13,-4.097515e-05
16,17,15,14,-9.386910e-05
16,17,19,18,-9.880089e-05
16,17,20,19,-7.830268e-05
16,17,21,20,-5.448785e-05
16,17,22,21,-4.585325e-05
16,17,23,22,-3.608304e-05
16,17,24,23,-2.706315e-05
16,17,25,24,-1.980852e-05
16,17,26,25,-1.404670e-05
16,17,27,26,-7.464299e-07
16,17,28,27,-2.623015e-06
16,17,29,28,-5.503862e-06
16,17,30,29,-7.317958e-06
16,17,31,30,-9.578706e-06
16,17,0,31,-1.055499e-05
17,18,1,0,-8.329013e-06
17,18,2,1,3.010398e-06
17,18,3,2,-2.616274e-06
17,18,4,3,7.327235e-06
17,18,5,4,-5.496640e-06
17,18,6,5,-1.277790e-05
17,18,7,6,5.618305e-06
17,18,8,7,-1.501931e-05
17,18,9,8,-1.937829e-05
17,18,10,9,-1.953895e-05
17,18,11,10,-4.628314e-05
17,18,12,11,-1.970641e-05
17,18,13,12,-2.646384e-06
17,18,14,13,-2.167098e-05
17,18,15,14,-4.722888e-05
17,18,16,15,-3.868204e-05
17,18,20,19,-9.949227e-05
17,18,21,20,-9.072581e-05
17,18,22,21,-7.472626e-05
17,18,23,22,-5.319515e-05
17,18,24,23,-2.012418e-05
17,18,25,24,-2.379107e-05
17,18,26,25,-1.573805e-05
17,18,27,26,-8.515425e-05
17,18,28,27,-2.120290e-05
17,18,29,28,-7.613547e-06
17,18,30,29,1.756761e-06
17,18,31,30,-8.249429e-06
17,18,0,31,-2.118145e-05
18,19,1,0,-8.117351e-06
18,19,2,1,-6.206002e-07
18,19,3,2,1.272304e-05
18,19,4,3,1.503137e-06
18,19,5,4,-4.289905e-06
18,19,6,5,-3.934293e-06
18,19,7,6,-2.541524e-06
18,19,8,7,1.660566e-05
18,19,9,8,-4.004469e-05
18,19,10,9,-3.809514e-05
18,19,11,10,-4.317923e-05
18,19,12,11,-1.515544e-05
18,19,13,12,3.348932e-06
18,19,14,13,-3.637981e-05
18,19,15,14,-2.824147e-05
18,19,16,15,-3.430239e-05
18,19,17,16,-5.303720e-05
18,19,21,20,-9.952324e-05
18,19,22,21,-1.309648e-04
18,19,23,22,-5.206483e-05
18,19,24,23,-3.421280e-05
18,19,25,24,-2.194067e-05
18,19,26,25,-1.659689e-05
18,19,27,26,-3.302525e-05
18,19,28,27,-4.418065e-05
18,19,29,28,-7.322258e-06
18,19,30,29,-9.825014e-06
18,19,31,30,-9.713676e-06
18,19,0,31,3.508734e-05
19,20,1,0,-6.299464e-06
19,20,2,1,-4.392735e-06
19,20,3,2,-3.028545e-06
19,20,4,3,-4.522269e-07
19,20,5,4,-4.314991e-06
19,20,6,5,-4.473447e-06
19,20,7,6,-7.603984e-06
19,20,8,7,-9.931047e-06
19,20,9,8,-1.116267e-05
19,20,10,9,-1.061620e-05
19,20,11,10,-8.082981e-06
19,20,12,11,-9.073879e-06
19,20,13,12,-5.165107e-06
19,20,14,13,-9.686531e-06
19,20,15,14,-1.986239e-05
19,20,16,15,-3.839412e-05
19,20,17,16,-6.876307e-05
19,20,18,17,-1.489664e-04
19,20,22,21,-1.634792e-04
19,20,23,22,-8.971476e-05
19,20,24,23,-4.511485e-05
19,20,25,24,-2.499651e-05
19,20,26,25,-1.551458e-05
19,20,27,26,-1.291455e-05
19,20,28,27,-5.846734e-06
19,20,29,28,-5.382624e-06
19,20,30,29,-7.765847e-06
19,20,31,30,-7.894310e-06
19,20,0,31,-7.143115e-06
20,21,1,0,-5.327146e-06
20,21,2,1,-5.906089e-06
20,21,3,2,-2.738877e-06
20,21,4,3,-5.563851e-06
20,21,5,4,-3.889752e-06
20,21,6,5,-7.258723e-06
20,21,7,6,-9.502259e-06
20,21,8,7,-9.452855e-06
20,21,9,8,-9.598400e-06
20,21,10,9,-9.622294e-06
20,21,11,10,-9.410808e-06
20,21,12,11,-8.469164e-06
20,21,13,12,-3.483883e-06
20,21,14,13,-7.998363e-06
20,21,15,14,-1.484994e-05
20,21,16,15,-2.969838e-05
20,21,17,16,-4.370871e-05
20,21,18,17,-7.812258e-05
20,21,19,18,-1.351629e-04
20,21,23,22,-1.085179e-04
20,21,24,23,-5.679352e-05
20,21,25,24,-3.002407e-05
20,21,26,25,-1.723560e-05
20,21,27,26,-2.158443e-05
20,21,28,27,-2.867112e-06
20,21,29,28,-5.094859e-06
20,21,30,29,-6.013958e-06
20,21,31,30,-7.033801e-06
20,21,0,31,-9.968409e-06
21,22,1,0,-8.658552e-06
21,22,2,1,-5.364993e-06
21,22,3,2,-2.875068e-06
21,22,4,3,-6.068698e-06
21,22,5,4,-7.435352e-06
21,22,6,5,-8.364080e-06
21,22,7,6,-9.893502e-06
21,22,8,7,-1.228971e-05
21,22,9,8,-1.434004e-05
21,22,10,9,-1.394774e-05
21,22,11,10,-1.135724e-05
21,22,12,11,-1.073216e-05
21,22,13,12,-5.047568e-06
21,22,14,13,-1.025392e-05
21,22,15,14,-1.774969e-05
21,22,16,15,-2.736111e-05
21,22,17,16,-4.215896e-05
21,22,18,17,-6.058878e-05
21,22,19,18,-8.175269e-05
21,22,20,19,-1.520829e-04
21,22,24,23,-1.161274e-04
21,22,25,24,-6.132510e-05
21,22,26,25,-3.125484e-05
21,22,27,26,-1.704790e-05
21,22,28,27,-1.315135e-05
21,22,29,28,-1.210057e-05
21,22,30,29,-1.328770e-05
21,22,31,30,-1.094416e-05
21,22,0,31,-1.041885e-05
22,23,1,0,-1.159587e-05
22,23,2,1,-8.122937e-06
22,23,3,2,8.771720e-06
22,23,4,3,-2.392828e-06
22,23,5,4,-7.756617e-06
22,23,6,5,-2.332284e-05
22,23,7,6,-1.460141e-05
22,23,8,7,-1.962323e-05
22,23,9,8,-1.949818e-05
22,23,10,9,-1.761524e-05
22,23,11,10,-1.924997e-05
22,23,12,11,-4.741036e-06
22,23,13,12,8.863603e-06
22,23,14,13,-7.320455e-06
22,23,15,14,-1.556581e-05
22,23,16,15,-2.844572e-05
22,23,17,16,-2.665392e-05
22,23,18,17,-2.428240e-05
22,23,19,18,-4.051073e-05
22,23,20,19,-6.093766e-05
22,23,21,20,-1.005329e-04
22,23,25,24,-1.054987e-04
22,23,26,25,-6.033446e-05
22,23,27,26,-3.158490e-05
22,23,28,27,-5.406871e-05
22,23,29,28,-2.163368e-05
22,23,30,29,-2.017657e-05
22,23,31,30,-2.086151e-05
22,23,0,31,-7.810405e-06
23,24,1,0,-2.057155e-05
23,24,2,1,-1.139843e-05
23,24,3,2,-5.919858e-06
23,24,4,3,-3.739728e-06
23,24,5,4,-7.795912e-06
23,24,6,5,-1.171191e-05
23,24,7,6,-1.588106e-05
23,24,8,7,-1.711981e-05
23,24,9,8,-1.688257e-05
23,24,10,9,-1.366720e-05
23,24,11,10,-1.130791e-05
23,24,12,11,-9.679916e-06
23,24,13,12,-3.037412e-06
23,24,14,13,-8.380429e-06
23,24,15,14,-1.448938e-05
23,24,16,15,-2.311696e-05
23,24,17,16,-2.480234e-05
23,24,18,17,-2.853487e-05
23,24,19,18,-2.899975e-05
23,24,20,19,-3.778649e-05
23,24,21,20,-4.818949e-05
23,24,22,21,-9.904854e-05
23,24,26,25,-1.059013e-04
23,24,27,26,-4.953538e-05
23,24,28,27,-3.934333e-05
23,24,29,28,-2.929665e-05
23,24,30,29,-2.920432e-05
23,24,31,30,-2.711618e-05
23,24,0,31,-2.211409e-05
24,25,1,0,-1.708656e-05
24,25,2,1,-1.130511e-05
24,25,3,2,4.341474e-06
24,25,4,3,-1.388633e-05
24,25,5,4,-1.010819e-05
24,25,6,5,-1.794860e-05
24,25,7,6,-1.616213e-05
24,25,8,7,-1.387429e-05
24,25,9,8,-1.353531e-05
24,25,10,9,-1.481372e-05
24,25,11,10,-1.271964e-05
24,25,12,11,-8.575310e-06
24,25,13,12,6.163112e-06
24,25,14,13,-1.877780e-05
24,25,15,14,-1.230830e-05
24,25,16,15,-1.663518e-05
24,25,17,16,-1.315945e-05
24,25,18,17,-1.298980e-05
24,25,19,18,-1.977949e-05
24,25,20,19,-1.970811e-05
24,25,21,20,-1.083064e-05
24,25,22,21,-5.203721e-05
24,25,23,22,-9.984210e-05
24,25,27,26,-1.022919e-04
24,25,28,27,-8.311126e-05
24,25,29,28,-5.377357e-05
24,25,30,29,-4.530111e-05
24,25,31,30,-3.716682e-05
24,25,0,31,-2.931598e-05
25,26,1,0,-2.072840e-05
25,26,2,1,-1.268543e-05
25,26,3,2,-5.814478e-07
25,26,4,3,-3.844546e-06
25,26,5,4,-9.274169e-06
25,26,6,5,-1.158438e-05
25,26,7,6,-1.383669e-05
25,26,8,7,-9.989692e-06
25,26,9,8,-1.408537e-05
25,26,10,9,-1.551547e-05
25,26,11,10,-1.455287e-05
25,26,12,11,-3.423194e-07
25,26,13,12,-6.348113e-06
25,26,14,13,-8.578006e-06
25,26,15,14,-1.938307e-05
25,26,16,15,-1.123777e-05
25,26,17,16,-4.687500e-06
25,26,18,17,-1.468875e-05
25,26,19,18,-1.283199e-05
25,26,20,19,-1.245304e-06
25,26,21,20,2.665611e-06
25,26,22,21,-2.322658e-05
25,26,23,22,-4.872663e-05
25,26,24,23,-9.438775e-05
25,26,28,27,-1.538007e-04
25,26,29,28,-9.659074e-05
25,26,30,29,-7.047972e-05
25,26,31,30,-4.926137e-05
25,26,0,31,-3.230751e-05
26,27,1,0,-2.532625e-05
26,27,2,1,-1.002727e-05
26,27,3,2,-4.226311e-06
26,27,4,3,-1.481747e-05
26,27,5,4,-8.046134e-06
26,27,6,5,-9.603659e-06
26,27,7,6,-1.054931e-05
26,27,8,7,-1.098317e-05
26,27,9,8,-9.775912e-06
26,27,10,9,-5.365824e-06
26,27,11,10,-4.269639e-06
26,27,12,11,-5.515004e-06
26,27,13,12,-3.760549e-06
26,27,14,13,-3.346777e-06
26,27,15,14,-6.045067e-06
26,27,16,15,-1.145280e-05
26,27,17,16,-9.220344e-06
26,27,18,17,-6.876651e-06
26,27,19,18,-7.379970e-06
26,27,20,19,-8.172457e-06
26,27,21,20,-9.221979e-06
26,27,22,21,-1.303333e-05
26,27,23,22,-2.334804e-05
26,27,24,23,-4.568422e-05
26,27,25,24,-9.408796e-05
26,27,29,28,-1.368491e-04
26,27,30,29,-9.499735e-05
26,27,31,30,-5.502185e-05
26,27,0,31,-3.255039e-05
27,28,1,0,-2.330022e-05
27,28,2,1,-1.283234e-05
27,28,3,2,-5.629553e-06
27,28,4,3,-1.341152e-05
27,28,5,4,-1.178447e-05
27,28,6,5,-1.030047e-05
27,28,7,6,-1.040596e-05
27,28,8,7,-1.135589e-05
27,28,9,8,-9.978321e-06
27,28,10,9,-7.385119e-06
27,28,11,10,-5.644185e-06
27,28,12,11,-5.049922e-06
27,28,13,12,4.694722e-07
27,28,14,13,-4.217129e-06
27,28,15,14,-5.938817e-06
27,28,16,15,-4.452071e-06
27,28,17,16,-7.749890e-06
27,28,18,17,-8.324991e-06
27,28,19,18,-7.322803e-06
27,28,20,19,-5.704484e-06
27,28,21,20,-8.141178e-06
27,28,22,21,-1.275344e-05
27,28,23,22,-2.002183e-05
27,28,24,23,-3.592924e-05
27,28,25,24,-7.057258e-05
27,28,26,25,-1.493973e-04
27,28,30,29,-1.635070e-04
27,28,31,30,-8.715081e-05
27,28,0,31,-4.769491e-05
28,29,1,0,-2.849529e-05
28,29,2,1,-1.582699e-05
28,29,3,2,-7.417935e-06
28,29,4,3,-9.254954e-06
28,29,5,4,-9.778684e-06
28,29,6,5,-1.227827e-05
28,29,7,6,-1.265232e-05
28,29,8,7,-9.902468e-06
28,29,9,8,-8.792418e-06
28,29,10,9,-7.532456e-06
28,29,11,10,-5.570429e-06
