sin+,sin-,v_high,v_low,voltage
31,15,14,13,2.224005e-04
31,15,17,16,-2.664441e-04
31,15,18,17,-2.182442e-04
31,15,19,18,-1.376560e-04
31,15,20,19,-1.166185e-04
31,15,21,20,-1.079847e-04
31,15,22,21,-1.367388e-04
31,15,23,22,-1.550130e-04
31,15,24,23,-1.671198e-04
31,15,25,24,-1.740164e-04
31,15,26,25,-1.589028e-04
31,15,27,26,-1.553553e-04
31,15,28,27,-1.553530e-04
31,15,29,28,-1.643146e-04
31,15,30,29,-2.803821e-04
