sin+,sin-,v_high,v_low,voltage
6,7,16,0,2.463702e-04
6,7,17,1,3.118533e-04
6,7,18,2,3.010878e-04
6,7,19,3,2.788295e-04
6,7,20,4,6.318704e-04
6,7,21,5,9.410833e-04
6,7,24,8,-8.392463e-04
6,7,25,9,-4.638199e-04
6,7,26,10,-3.169410e-04
6,7,27,11,-2.661329e-04
6,7,28,12,-1.928227e-04
6,7,29,13,-1.962242e-04
6,7,30,14,-2.114721e-04
6,7,31,15,-1.933109e-04
6,7,0,16,-2.474696e-04
6,7,1,17,-2.381621e-04
6,7,2,18,-3.229165e-04
6,7,3,19,-3.434458e-04
6,7,4,20,-6.069407e-04
6,7,5,21,-9.521569e-04
6,7,8,24,8.476277e-04
6,7,9,25,4.862233e-04
6,7,10,26,3.296192e-04
6,7,11,27,2.256474e-04
6,7,12,28,2.322899e-04
6,7,13,29,1.692090e-04
6,7,14,30,1.783968e-04
6,7,15,31,2.137218e-04
7,8,16,0,2.436991e-04
7,8,17,1,2.194963e-04
7,8,18,2,2.325243e-04
7,8,19,3,2.792592e-04
7,8,20,4,3.886583e-04
7,8,21,5,5.447124e-04
7,8,22,6,8.936546e-04
7,8,25,9,-8.861179e-04
7,8,26,10,-5.502111e-04
7,8,27,11,-3.805076e-04
7,8,28,12,-2.751439e-04
7,8,29,13,-2.634810e-04
7,8,30,14,-2.140935e-04
7,8,31,15,-2.214953e-04
7,8,0,16,-2.221445e-04
7,8,1,17,-2.308126e-04
7,8,2,18,-2.660422e-04
7,8,3,19,-2.650501e-04
7,8,4,20,-3.821946e-04
7,8,5,21,-5.376029e-04
7,8,6,22,-9.116544e-04
7,8,9,25,9.081848e-04
7,8,10,26,5.335037e-04
7,8,11,27,3.815554e-04
7,8,12,28,2.798133e-04
7,8,13,29,2.489826e-04
7,8,14,30,2.263937e-04
7,8,15,31,2.249766e-04
8,9,16,0,2.137219e-04
8,9,17,1,2.063315e-04
8,9,18,2,1.968530e-04
8,9,19,3,2.154371e-04
8,9,20,4,2.608784e-04
8,9,21,5,3.363608e-04
8,9,22,6,4.806512e-04
8,9,23,7,8.383958e-04
8,9,26,10,-9.696354e-04
8,9,27,11,-6.043479e-04
8,9,28,12,-3.483664e-04
8,9,29,13,-2.903779e-04
8,9,30,14,-2.429728e-04
8,9,31,15,-2.213814e-04
8,9,0,16,-1.992101e-04
8,9,1,17,-1.951028e-04
8,9,2,18,-2.180452e-04
8,9,3,19,-2.102896e-04
8,9,4,20,-2.615027e-04
8,9,5,21,-3.090176e-04
8,9,6,22,-4.870043e-04
8,9,7,23,-8.488504e-04
8,9,10,26,9.536005e-04
8,9,11,27,6.031598e-04
8,9,12,28,3.362868e-04
8,9,13,29,3.065388e-04
8,9,14,30,2.533003e-04
8,9,15,31,2.230966e-04
9,10,16,0,1.717164e-04
9,10,17,1,1.572441e-04
9,10,18,2,1.465089e-04
9,10,19,3,1.608603e-04
9,10,20,4,1.788911e-04
9,10,21,5,2.086060e-04
9,10,22,6,2.737289e-04
9,10,23,7,4.252778e-04
9,10,24,8,7.823205e-04
9,10,27,11,-1.057030e-03
9,10,28,12,-4.432555e-04
9,10,29,13,-3.643348e-04
9,10,30,14,-2.527497e-04
9,10,31,15,-2.071403e-04
9,10,0,16,-1.728092e-04
9,10,1,17,-1.691093e-04
9,10,2,18,-1.615656e-04
9,10,3,19,-1.634610e-04
9,10,4,20,-1.785311e-04
9,10,5,21,-1.773674e-04
9,10,6,22,-2.750366e-04
9,10,7,23,-4.173659e-04
9,10,8,24,-8.022854e-04
9,10,11,27,1.054530e-03
9,10,12,28,4.564782e-04
9,10,13,29,3.450866e-04
9,10,14,30,2.555853e-04
9,10,15,31,2.147191e-04
10,11,16,0,1.432988e-04
10,11,17,1,1.177572e-04
10,11,18,2,1.089876e-04
10,11,19,3,9.999701e-05
10,11,20,4,1.158491e-04
10,11,21,5,1.168063e-04
10,11,22,6,1.569273e-04
10,11,23,7,2.171822e-04
10,11,24,8,3.657874e-04
10,11,25,9,7.321514e-04
10,11,28,12,-6.033407e-04
10,11,29,13,-3.669027e-04
10,11,30,14,-2.430425e-04
10,11,31,15,-1.727280e-04
10,11,0,16,-1.466124e-04
10,11,1,17,-1.160060e-04
10,11,2,18,-1.180543e-04
10,11,3,19,-1.039810e-04
10,11,4,20,-1.126189e-04
10,11,5,21,-1.336466e-04
10,11,6,22,-1.583481e-04
10,11,7,23,-2.226906e-04
10,11,8,24,-3.680655e-04
10,11,9,25,-7.356590e-04
10,11,12,28,5.924863e-04
10,11,13,29,3.751035e-04
10,11,14,30,2.451328e-04
10,11,15,31,1.765910e-04
11,12,16,0,1.551338e-04
11,12,17,1,1.280269e-04
11,12,18,2,1.097462e-04
11,12,19,3,1.078404e-04
11,12,20,4,1.098664e-04
11,12,21,5,1.198096e-04
11,12,22,6,1.395452e-04
11,12,23,7,1.879733e-04
11,12,24,8,3.089728e-04
11,12,25,9,5.599533e-04
11,12,26,10,1.161394e-03
11,12,29,13,-6.186108e-04
11,12,30,14,-3.326364e-04
11,12,31,15,-2.076135e-04
11,12,0,16,-1.507131e-04
11,12,1,17,-1.572776e-04
11,12,2,18,-1.147493e-04
11,12,3,19,-8.945484e-05
11,12,4,20,-1.284754e-04
11,12,5,21,-1.138811e-04
11,12,6,22,-1.248493e-04
11,12,7,23,-1.889829e-04
11,12,8,24,-3.049266e-04
11,12,9,25,-5.576767e-04
11,12,10,26,-1.160395e-03
11,12,13,29,6.146327e-04
11,12,14,30,3.279650e-04
11,12,15,31,2.091720e-04
12,13,16,0,3.807532e-05
12,13,17,1,6.179159e-05
12,13,18,2,5.153410e-05
12,13,19,3,4.297597e-05
12,13,20,4,3.243634e-05
12,13,21,5,3.918028e-05
12,13,22,6,4.206390e-05
12,13,23,7,5.148972e-05
12,13,24,8,7.291394e-05
12,13,25,9,1.268052e-04
12,13,26,10,2.449938e-04
12,13,27,11,4.557920e-04
12,13,30,14,-1.344296e-04
12,13,31,15,-8.293002e-05
12,13,0,16,-5.525568e-05
12,13,1,17,-5.746802e-05
12,13,2,18,-4.658395e-05
12,13,3,19,-3.572706e-05
12,13,4,20,-3.595478e-05
12,13,5,21,-3.456420e-05
12,13,6,22,-4.198978e-05
12,13,7,23,-4.532904e-05
12,13,8,24,-7.903542e-05
12,13,9,25,-1.239051e-04
12,13,10,26,-2.370816e-04
12,13,11,27,-4.574335e-04
12,13,14,30,1.267257e-04
12,13,15,31,7.842083e-05
13,14,16,0,1.542677e-04
13,14,17,1,1.074936e-04
13,14,18,2,7.890567e-05
13,14,19,3,9.345941e-05
13,14,20,4,9.210571e-05
13,14,21,5,8.608619e-05
13,14,22,6,9.040470e-05
13,14,23,7,9.186903e-05
13,14,24,8,1.200465e-04
13,14,25,9,1.778395e-04
13,14,26,10,2.723549e-04
13,14,27,11,3.757990e-04
13,14,28,12,7.118330e-04
13,14,31,15,-2.881052e-04
13,14,0,16,-1.530327e-04
13,14,1,17,-1.234116e-04
13,14,2,18,-1.172631e-04
13,14,3,19,-9.773794e-05
13,14,4,20,-8.051196e-05
13,14,5,21,-7.783870e-05
13,14,6,22,-9.164760e-05
13,14,7,23,-9.813382e-05
13,14,8,24,-1.250937e-04
13,14,9,25,-1.897457e-04
13,14,10,26,-2.685535e-04
13,14,11,27,-3.871902e-04
13,14,12,28,-6.935504e-04
13,14,15,31,2.400854e-04
14,15,16,0,3.184676e-04
14,15,17,1,2.158901e-04
14,15,18,2,1.777709e-04
14,15,19,3,1.501187e-04
14,15,20,4,1.421796e-04
14,15,21,5,1.372495e-04
14,15,22,6,1.255803e-04
14,15,23,7,1.335040e-04
14,15,24,8,1.472703e-04
14,15,25,9,1.811684e-04
14,15,26,10,2.477829e-04
14,15,27,11,3.215929e-04
14,15,28,12,4.410002e-04
14,15,29,13,4.968271e-04
14,15,0,16,-3.148400e-04
14,15,1,17,-2.151583e-04
14,15,2,18,-1.677062e-04
14,15,3,19,-1.503762e-04
14,15,4,20,-1.356308e-04
14,15,5,21,-1.295859e-04
14,15,6,22,-1.288741e-04
14,15,7,23,-1.281741e-04
14,15,8,24,-1.522581e-04
14,15,9,25,-1.888220e-04
14,15,10,26,-2.468094e-04
14,15,11,27,-3.137878e-04
14,15,12,28,-4.427905e-04
14,15,13,29,-4.942322e-04
15,16,17,1,3.667090e-04
15,16,18,2,2.657957e-04
15,16,19,3,2.432087e-04
15,16,20,4,1.697080e-04
15,16,21,5,1.854860e-04
15,16,22,6,1.495266e-04
15,16,23,7,1.504471e-04
15,16,24,8,1.582907e-04
15,16,25,9,1.893842e-04
15,16,26,10,2.083771e-04
15,16,27,11,2.595072e-04
15,16,28,12,2.993563e-04
15,16,29,13,3.101304e-04
15,16,30,14,4.199244e-04
15,16,1,17,-3.654191e-04
15,16,2,18,-2.577634e-04
15,16,3,19,-2.327641e-04
15,16,4,20,-1.885131e-04
15,16,5,21,-1.361940e-04
15,16,6,22,-1.649954e-04
15,16,7,23,-1.372115e-04
15,16,8,24,-1.554674e-04
15,16,9,25,-1.838335e-04
15,16,10,26,-2.269934e-04
15,16,11,27,-2.465977e-04
15,16,12,28,-3.057699e-04
15,16,13,29,-3.360714e-04
15,16,14,30,-4.288427e-04
16,17,18,2,4.098392e-04
16,17,19,3,3.027819e-04
16,17,20,4,2.568730e-04
16,17,21,5,2.112117e-04
16,17,22,6,1.724422e-04
16,17,23,7,1.597690e-04
16,17,24,8,1.338525e-04
16,17,25,9,1.613477e-04
16,17,26,10,1.674961e-04
16,17,27,11,1.860463e-04
16,17,28,12,2.313960e-04
16,17,29,13,2.305067e-04
16,17,30,14,2.679310e-04
16,17,31,15,3.661742e-04
16,17,2,18,-4.228889e-04
16,17,3,19,-3.164519e-04
16,17,4,20,-2.472660e-04
16,17,5,21,-1.778700e-04
16,17,6,22,-1.959572e-04
16,17,7,23,-1.336413e-04
16,17,8,24,-1.663532e-04
16,17,9,25,-1.588248e-04
16,17,10,26,-1.630379e-04
16,17,11,27,-2.003698e-04
16,17,12,28,-2.250464e-04
16,17,13,29,-2.293196e-04
16,17,14,30,-2.662560e-04
16,17,15,31,-3.688173e-04
17,18,16,0,-3.130094e-04
17,18,19,3,4.805818e-04
17,18,20,4,3.122642e-04
17,18,21,5,2.317355e-04
17,18,22,6,1.739362e-04
17,18,23,7,1.380957e-04
17,18,24,8,1.272553e-04
17,18,25,9,1.293796e-04
17,18,26,10,1.468091e-04
17,18,27,11,2.062099e-04
17,18,28,12,1.320130e-04
